"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63"
0.94,9.87,0.38,0.36,0.84,1.14,146.59,62.15,123.16,37.71,0.91,9.54,10.54,27.39,90.51,1.03,NA,13220.33,2.95,10.65,107.36,1.74,14.86,0.67,0.41,0.84,1.15,140.55,50.15,114.97,37.53,0.88,7.52,8.52,33.61,88.26,2,9.92,NA,3.11,8.84,70.51,5.5,31.04,1.98,0.51,0.9,1.23,130.88,41.54,100.33,33.59,0.82,4.64,5.64,39.89,82.28,6.95,17.11,NA,2.95,8.81,59.76
-1.5,-1.91,-0.33,1.11,3.91,3.91,81.25,43.18,15.41,NA,0.22,0.28,1.28,131.93,21.67,-0.75,3.46,7230.17,0,29.78,87.14,-0.69,-0.86,-0.15,1.22,4.48,4.48,78.72,45.77,14.06,NA,0.21,0.26,1.26,140.64,20.61,16.52,4.16,NA,0,30.56,86.1,18.36,21.89,4.58,1.68,4.97,4.97,90.77,46.31,14.09,NA,0.16,0.19,1.19,137.42,16.11,146.95,3.8,NA,0,29.69,74.77
4.02,10.23,0.56,1.21,1.65,1.65,37.67,13.28,30.41,NA,0.61,1.55,2.55,72.35,60.76,6.61,NA,NA,0,9.5,76.92,20.13,39.07,2.07,0.31,2.06,2.06,37.51,31.46,17.99,NA,0.48,0.94,1.94,64.77,48.48,41.51,NA,NA,0,4.6,51.4,14.48,24.04,1.24,0.72,2.52,2.52,31.13,21.97,12.24,NA,0.4,0.66,1.66,114.11,39.76,36.43,NA,NA,0,8.52,82.59
27.05,56.74,12.21,0.8,1.36,1.4,164.37,47.1,84.13,3.29,0.52,1.1,2.1,27.05,52.33,57.82,1.73,NA,0,0,0,28.17,55.07,18.15,0.38,1.09,1.09,234.57,79.43,105.29,NA,0.49,0.95,1.95,28.17,48.84,61.53,1.08,NA,3.18,0,0,3.79,9.09,4.02,0.27,0.75,0.75,386.39,105.19,143.69,NA,0.58,1.4,2.4,21.4,58.32,6.5,0.74,NA,20.72,18.69,60.28
-10.25,-10.61,NA,NA,29.4,29.4,NA,NA,NA,NA,0.03,0.04,1.04,-10.25,3.4,-301.36,NA,NA,0,NA,0,-22.05,117.52,-44.44,0.04,0.14,0.36,733.68,74.63,854.17,183.7,1.19,-6.33,-5.33,-7.46,118.76,-17.01,-0.32,NA,0,21.86,-558.45,-38.77,67.17,-15.55,0.03,0.16,0.31,146,25.89,225.69,33.69,1.58,-2.73,-1.73,19.27,157.72,-19.86,-1.12,NA,0,16.73,135.62
-9.43,-33.76,-3.39,0.65,0.7,0.71,130.8,5.21,89.15,0.06,0.72,2.58,3.58,8.51,72.08,-10.32,0.61,8546.74,0,6.44,139.06,3.38,12.48,1.64,0.78,0.83,0.83,176.63,5.45,122.34,NA,0.73,2.69,3.69,17.85,72.88,6.92,0.72,8126,0,5.05,47.93,3.29,20.55,1.21,0.65,0.68,0.69,133.93,3.43,106.92,1.46,0.84,5.26,6.26,20.9,84.02,6.23,0.42,NA,0,4.76,52
31.85,-60.1,24.88,0.04,0.12,0.26,284.38,34.5,390.54,52.47,1.53,-2.89,-1.89,41.42,152.99,29.73,-0.61,38128,4.56,7.48,16.43,15.4,87.13,10.73,0.42,0.62,0.73,253.75,39.77,193.94,23.32,0.82,4.66,5.66,25.13,82.33,31.19,0.49,NA,2.26,6.79,22.54,8.31,25.83,4.03,0.16,0.52,0.88,176.56,41.69,114.68,42.1,0.68,2.11,3.11,31.13,67.81,34.88,0.78,NA,0.92,11.07,41.83
-38.39,-1424.32,-47.66,0.24,0.43,0.44,451.88,51.76,267.04,2.68,0.97,36.1,37.1,-19.45,97.3,40.9,0.55,1929,0,23.5,218.63,1.89,47.17,1.23,0.48,0.53,0.56,237.59,5.64,92.45,2.79,0.96,23.95,24.95,20.58,95.99,4.63,0.74,NA,33.78,12.2,48.1,-36.58,-8023.51,-14.78,0.52,0.84,0.95,147.11,10.3,31.75,3.49,1,218.33,219.33,-3.11,99.54,-36.75,0.99,NA,56.36,13.53,126.73
36.72,48.88,7.07,1.21,3.82,5.3,70.1,NA,11.1,16.66,0.25,0.33,1.33,75.67,24.88,168.79,6.31,NA,0,7.5,46.53,23.81,26.72,6.15,7.8,12.02,16.12,94.04,0.9,5.28,21.62,0.11,0.12,1.12,49.85,10.87,258.85,13,NA,0,4.73,21.71,19.02,20.08,6.59,21.06,24.72,31.75,126.07,1,3.82,26.82,0.05,0.06,1.06,37.21,5.31,427.38,38.83,NA,0,4.41,27.55
0.37,0.38,NA,19.44,28.11,28.11,116.57,42.21,4.87,NA,0.04,0.04,1.04,0.37,3.54,10.33,NA,NA,0,0,0,27.81,32.31,9.41,5.28,7.17,7.17,123.21,32.15,16.99,NA,0.14,0.16,1.16,29.05,13.94,199.5,NA,NA,0,0.42,3.25,-1.95,-2.23,-0.48,6.29,7.97,7.97,89.43,18.72,11.09,NA,0.13,0.14,1.14,-1.95,12.54,-15.58,NA,NA,0,0,0
1.25,6.44,1.95,0.03,0.1,0.1,567.39,30.85,430.56,NA,0.77,3.97,5.16,1.25,80.62,14.17,0.21,NA,0,0,0,4.67,19.73,NA,0.13,0.24,0.24,403.38,32.27,303.6,NA,0.76,3.22,4.22,4.67,76.32,17.84,0.29,NA,0,0,0,4.33,15.89,NA,0.31,0.41,0.41,376.58,27.19,269.95,NA,0.73,2.67,3.67,13.26,72.73,17.88,0.39,NA,0,6.8,23.89
-32.81,-41.06,-26.32,0.43,0.45,4.98,292.04,1.31,58.03,266.12,0.2,0.25,1.25,-32.81,20.09,-163.31,NA,NA,0,0,0,29.36,32.08,19.92,4.31,4.48,11.77,246.93,3.37,20.74,151.35,0.08,0.09,1.09,29.36,8.49,345.63,NA,NA,0,0,0,21.39,22.92,44.61,8.46,8.51,14.98,758.93,2.71,50.12,323.87,0.07,0.07,1.07,21.39,6.68,320.42,NA,NA,0,0,0
48.31,61.68,51.42,NA,NA,NA,357.64,234.83,NA,NA,NA,NA,1.28,78.39,0,NA,NA,15654,0,32.02,32.02,17.35,18.32,9.08,9.52,18.87,18.87,190.57,93.4,9.99,NA,0.05,0.06,1.06,33.85,5.3,327.29,NA,NA,0,8.64,41.53,23.39,27.1,18.22,4.81,7.31,7.31,283.49,95.85,38.35,NA,0.14,0.16,1.16,23.39,13.68,171.03,NA,NA,0,0,0
2.69,6.79,1.1,0.37,0.93,0.95,148.74,49.3,88.37,2.27,0.6,1.52,2.52,13.49,60.32,8.43,0.94,12630.25,0,4.41,53.53,3.55,9.36,1.42,0.18,0.77,0.79,146.17,53.25,89.37,1.23,0.62,1.64,2.64,13.74,62.09,11.63,0.75,NA,0,3.05,31.99,6.09,18.3,0.73,0.68,0.72,0.8,43.3,1.15,28.44,2.21,0.67,2,3,23.04,66.7,14.91,0.72,NA,0,1.46,110.39
-4.33,-39.76,-2.99,0.17,0.15,0.15,252.06,-5.25,220.12,NA,0.89,8.19,9.19,73.84,89.12,20.11,0.15,2496.86,0,54.13,99.37,-62.51,162.45,-23.17,0.01,0.07,0.07,134.92,9.83,180.72,NA,138.48,-359.89,-2.6,196.4,138.48,14.93,-0.39,NA,0.2,95.97,180.92,13.21,-37.15,8.3,0.25,0.27,0.27,228.7,7.66,295.36,NA,135.55,-381.27,-2.81,353.1,135.55,47.6,-0.48,NA,0,213.56,-1276.5
11.24,11.24,2.24,29.87,29.87,29.87,52.33,NA,2.41,NA,3.35,3.35,1,11.24,3.35,335.71,NA,NA,0,0,0,22.2,23.68,5.71,15.98,15.98,15.98,93.67,NA,5.8,NA,6.26,6.68,1.07,22.2,6.26,354.75,NA,NA,0,0,0,18.12,25.93,5.93,19.59,19.59,19.59,119.12,NA,6.01,NA,5.11,7.3,1.43,18.12,5.11,354.97,NA,NA,0,0,0
-12.01,-39.86,-4.25,0.17,0.93,1.43,120.3,66.87,88.57,44.94,0.7,2.32,3.32,-10.35,69.88,-17.18,NA,NA,0,0.59,-15.04,29.52,41.27,558.33,0.02,0.57,3.51,6884.32,1080,1938.67,5696.67,0.28,0.4,1.4,29.52,28.47,103.68,NA,NA,0,0,0,3.25,7.4,0.82,1.74,1.77,1.77,91.48,1.47,50.71,NA,0.56,1.28,2.28,3.25,56.05,5.8,NA,NA,0,0,0
19.33,113.9,29.57,0.06,0.06,1.1,556.93,0.81,454.93,483.01,0.83,4.87,5.89,19.33,83.03,27.83,2.23,NA,0,0,0,20.72,-10.73,32.6,0.29,0.3,0.3,572.76,21.54,1660.41,NA,2.93,-1.52,-0.52,20.72,293.12,11.3,-16.97,NA,0,0,0,9.16,-11.68,NA,0.16,0.16,0.16,159.25,NA,281.01,NA,1.78,-2.28,-1.28,9.16,178.42,13.85,-1.16,NA,0,0,0
4.33,9.31,0.69,0.08,0.16,2.13,58.37,2.22,27.15,54.22,0.53,1.15,2.15,49.76,53.46,8.1,NA,NA,0,7.29,88.23,0.46,1.55,0.08,0.05,0.13,2.63,63.16,1.92,23.78,59.37,0.7,2.34,3.34,42.25,70.04,0.66,NA,NA,0,5.4,70.66,0.35,1.34,0.06,0.04,0.04,3.15,62.02,NA,19.48,60.5,0.74,2.78,3.78,43.04,73.57,0.48,NA,NA,0,5.7,74.93
-0.14,12.41,NA,5.83,6.37,6.37,NA,NA,NA,NA,1.01,-92.71,-91.71,-0.14,101.09,-0.13,1,NA,0,NA,0,22.56,318.04,NA,1.05,1.22,1.22,NA,NA,NA,NA,92.91,1309.54,14.1,22.56,92.91,24.29,1,NA,0,NA,0,97.34,97.38,NA,0.96,777.44,777.44,NA,NA,NA,NA,0.04,0.04,1,97.34,0.04,274897.78,1.38,NA,0,NA,0
0.97,1.12,0.3,7.53,7.53,7.53,76.65,NA,15.02,NA,0.13,0.15,1.15,0.97,13.28,7.3,NA,NA,0,0,0,17.96,21.36,NA,0.37,0.37,0.37,98.62,NA,15.55,NA,0.16,0.19,1.19,17.96,15.94,196.97,0.89,NA,0,0,0,15.08,18.65,NA,2.48,2.48,2.48,84.43,NA,15.98,NA,0.19,0.24,1.24,15.08,19.14,188.73,1.54,NA,0,0,0
7.87,14.96,1.87,0.43,1.52,1.63,86.48,43.64,40.02,4.31,0.47,0.9,1.9,22.83,47.39,20.56,2.26,49444.2,0,3.55,55.4,7.34,9.69,1.89,0.88,2.76,3.04,93.68,41,21.82,6.2,0.24,0.32,1.32,18.31,24.19,40.69,2.72,NA,0,1.95,32.14,5.44,7.46,1.45,0.61,2.47,2.77,97.18,47.11,25.32,7.65,0.27,0.37,1.37,16.14,26.97,29.74,2.79,NA,0,2.05,34.8
0,0,NA,0.04,0.6,1,384.34,137.03,150.08,97.12,0.75,3.01,4.01,23.65,75.09,3.46,0.97,10620.22,24.65,24.97,111.32,0,0,NA,0.02,0.63,1.02,388.55,148.19,160.62,96.2,0.74,2.79,3.8,24.03,73.58,3.73,1.01,NA,21.42,17.88,64.33,0,0,NA,0.41,1.14,1.51,370.72,164.39,153.01,82.32,0.72,2.55,3.55,25.9,71.83,3.33,5.1,NA,19.43,18.5,66.99
1.19,1.99,1.02,0.25,1,1.31,313.1,21.15,44.44,31.99,0.4,0.67,1.68,16.78,40.33,15.32,1.18,12307.67,18.6,13.41,63.71,2.04,4.84,1.93,0.39,1.04,1.31,343.98,48.44,99.75,26.53,0.58,1.37,2.37,15.8,57.51,11.28,1.15,NA,20.6,9.08,45.78,1.96,4.96,1.96,0.34,0.64,0.8,363.74,30.66,120.57,24.23,0.57,1.43,2.53,15.35,56.57,15,0.81,NA,15.13,9.65,44.47
-2.57,-9.4,-24.94,5.99,9.02,9.02,3527.9,4.51,8.43,NA,0.73,2.65,3.65,-2.21,72.64,4.65,1.02,48708,0,3.5,5.02,-6.22,-36.33,NA,0.1,0.73,0.73,4926.34,186.6,335.81,NA,0.83,4.84,5.84,-5.72,82.88,-0.32,0.98,NA,0,4.72,10.43,-0.48,-2.83,-3.13,0.02,0.03,0.03,2363.17,21.7,1938.12,NA,0.83,4.87,5.87,1.34,82.97,6.84,0.18,NA,0,6.51,8.78
43.62,78.67,1.58,0.25,0.67,0.67,13.19,1.74,4.14,NA,0.44,0.79,1.8,84.56,44.55,117.41,0.86,8754.5,0,1.48,37.89,0.57,4.07,0.05,0.06,0.26,0.98,32.89,0,21.52,15.53,0.86,6.13,7.13,21.7,85.97,0.66,0.97,NA,0,1.36,66.26,7.52,11.59,0.68,0.21,0.42,1.34,33,2.38,11.1,10.23,0.35,0.54,1.54,40.42,35.14,52.7,1.2,NA,0,2.11,42.02
17.64,92.63,4.96,0.72,1.23,1.23,102.38,42.16,81.97,NA,0.81,4.25,5.25,17.64,80.95,21.79,NA,NA,0,0,0,5.38,36.01,NA,0.15,0.88,0.88,156.44,95.14,131.58,0,0.85,5.69,6.69,5.38,85.05,6.94,0.61,NA,0,0,0,-5.93,-76.58,NA,0.17,0.41,0.46,152.6,32.51,139.23,7.05,0.92,11.91,12.91,-5.93,92.25,-0.22,0.47,NA,0,0,0
3.84,100,2.38,0.25,0.99,1.03,216.83,159.34,214.44,8.31,0.96,25.06,26.06,7.59,96.16,3.99,NA,NA,0,2.33,41.88,7.9,40.06,2.54,0.85,0.92,0.92,117.23,6.08,93.03,0.38,0.8,4.07,5.07,17.62,80.28,11.24,0.76,NA,0,3.13,43.36,30.3,74.33,7.82,0.39,0.96,1.52,93.96,31.59,54.98,30.74,0.59,1.45,2.45,43.57,59.23,57.2,4.03,NA,0,3.42,22.22
0.23,0.23,77.22,1467.8,1467.8,1467.8,86258,NA,82,NA,0,0,1,0.23,0.07,339.02,NA,NA,0,0,0,-1.51,-2.58,-1.94,0.01,2.22,2.27,467.1,376.17,190.79,9.88,41.3,70.36,1.7,-1.51,41.3,-3.66,9.24,NA,0,0,0,-1.19,-2.87,-0.76,0.21,1.49,1.62,231.08,170.83,133.67,18.47,58.49,140.89,2.41,-1.19,58.49,-0.9,8.34,NA,0,0,0
-0.89,100,-0.35,0.33,0.75,0.99,128.39,60.91,143.05,34.78,1.01,-113.24,-112.24,-0.89,100.89,-0.88,NA,NA,0,0,0,6.28,16.6,2.58,0.01,0.93,1.61,149.5,84.46,91.88,62.83,62.14,164.16,2.64,6.28,62.14,10.11,NA,NA,0,0,0,2.96,9.72,5.55,0,1,1.44,684.08,469.94,470.92,206.24,69.6,229,3.29,2.96,69.6,4.25,NA,NA,0,0,0
0.08,0.26,0.11,0.13,0.24,0.93,504.54,32.83,296.13,208.07,0.69,2.2,3.2,8.95,68.73,8.27,0.92,13732.67,9.32,12.29,52.72,-0.05,-0.16,-0.08,0.14,0.17,0.9,591.92,13.78,388.5,292.83,0.69,2.26,3.26,7,69.32,7.62,0.81,NA,2.94,11.46,50.53,1.32,4.69,2.35,0.08,0.15,0.85,646.92,29.19,456.59,321.8,0.72,2.55,3.55,5.81,71.86,7.82,0.72,NA,0.49,7.98,38.62
-6.59,-7.72,-1.62,4.29,4.4,6.34,89.39,1.31,12.46,24.53,0.15,0.17,1.17,37.01,14.67,29.98,7.78,11501.5,0,10.71,102.46,-130.64,-286.22,-6.49,0.55,0.55,2.02,18.09,NA,8.72,12.89,0.54,1.19,2.19,106.14,54.36,-131.77,NA,NA,0,8.68,94.07,13.1,42.23,1.53,0.92,0.93,1.47,42.51,0.33,28.63,15.32,0.69,2.22,3.22,95.41,68.98,18.99,NA,NA,0,7.08,58.02
-2.27,-7.14,-16.83,0.65,0.81,1.47,1960.65,291.97,1814.55,1195.51,68.13,213.73,3.14,-2.27,68.13,-3.34,NA,NA,0,0,0,8.99,13.67,2.27,0.99,1.11,3.15,91.72,3.53,28.83,58.75,34.22,52.02,1.52,8.99,34.22,26.28,NA,NA,0,0,0,24.97,34.34,9.09,1.24,1.84,3.66,132.5,21.51,35.77,65.12,27.3,37.55,1.38,24.97,27.3,91.46,NA,NA,0,0,0
1.64,6.23,1.98,0.79,0.79,1.14,439.25,NA,319.96,109.36,0.74,2.8,3.8,1.64,73.65,24.44,1.61,NA,0,0,0,0.09,0.34,0.12,0.83,0.83,1.28,503.37,NA,367.54,164.49,0.74,2.82,3.82,0.09,73.83,14.75,4.85,NA,0,0,0,5.25,17.39,7.26,0.94,0.94,1.43,502.67,NA,346.96,170.15,0.7,2.31,3.31,5.25,69.79,14.9,NA,NA,0,0,0
2.97,10.39,2.01,0.56,6.75,12.05,246.2,117.62,18.98,101.87,0.71,2.5,3.5,4.37,71.43,6.19,15.15,7332,0,0.95,20.1,8.62,21.26,4.98,0.64,1.23,1.6,210.33,72.92,123.69,45.64,0.59,1.47,2.47,9.9,59.46,18.05,8.65,NA,0,0.74,8.17,6.49,6.87,1.75,17.73,17.81,17.81,98.35,0.44,5.14,NA,0.06,0.06,1.06,17.55,5.56,192.22,15.84,NA,0,2.99,47.89
-16.6,62.87,-45.29,0.06,0.06,0.06,993.22,4.3,1241.65,NA,1.26,-4.79,-3.79,-16.6,126.4,6.82,-0.29,NA,0,0,0,7.14,-30.29,NA,0.15,0.15,0.15,389.62,0.86,476.2,NA,123.58,-524.13,-4.24,7.14,123.58,29.53,-0.31,NA,0,0,0,-9.33,31.73,NA,0.39,0.47,0.47,313.11,29.75,399.29,NA,129.41,-439.98,-3.4,-9.33,129.41,15.79,-0.83,NA,0,0,0
0.01,0.01,0.06,0.02,0.03,0.03,2664.13,6.01,699.41,NA,0.41,0.7,1.7,0.01,41.19,15.57,0.74,NA,0,0,0,1.99,3.28,NA,0.13,0.24,0.24,1838.76,59.19,575.85,0,0.39,0.64,1.65,1.99,38.83,21.95,0.74,NA,0,0,0,2.44,3.71,NA,0.29,0.3,0.3,1722.74,4.86,453.26,NA,0.34,0.52,1.52,2.44,34.09,27.74,0.8,NA,0,0,0
59.72,84.99,32.26,2.94,3.46,3.46,170.14,29.47,56.17,NA,0.3,0.42,1.42,71.92,29.73,200.89,NA,NA,0,6.59,13.38,51.52,87.5,39.22,2.18,2.53,2.53,277.13,38.05,108.35,NA,41.12,69.84,1.7,60.99,41.12,125.29,NA,NA,0,7.21,12.45,41.42,88.11,39.08,1.43,1.93,1.93,343.52,87.84,175.76,NA,53,112.75,2.13,48.42,53,78.15,NA,NA,0,6.61,11.63
1.43,1.63,0.52,8.2,8.2,8.2,130.3,NA,15.85,NA,0.13,0.14,1.14,89.03,12.57,11.35,NA,NA,0,31.62,94.07,20.23,23.86,NA,5.66,6.86,6.86,119.73,20.74,17.25,NA,0.15,0.18,1.18,93.61,15.2,133.08,NA,NA,0,17.8,52.5,15.49,17.81,NA,8.18,8.18,8.18,162.31,NA,19.63,NA,0.13,0.15,1.15,70.85,13.02,118.91,NA,NA,0,19.31,55.13
-1.1,-7.73,-0.22,0.02,0.74,1.21,71.84,42.14,58.23,27.58,0.86,6.01,7.01,55.32,85.74,-0.86,266.98,14702.5,0,11.14,152.51,11.87,50.15,2.15,0.02,1.06,1.35,66.01,50.45,48.3,13.58,0.76,3.23,4.23,58.6,76.34,15.61,NA,NA,0,6.11,52.35,24.39,78.29,5.32,0.1,1.31,1.48,79.38,63.73,52.7,8.91,0.69,2.21,3.21,51.55,68.85,35.42,NA,NA,0,4.27,36.1
14.72,23.12,6.49,1.07,1.27,2.94,160.49,10.58,53.67,91.1,0.34,0.53,1.57,14.72,36.31,43.55,NA,NA,0,0,0,-7.15,-10.53,-3.19,1.03,1.25,3.31,162.2,10.78,48.27,99.34,0.3,0.44,1.47,-7.15,30.09,-23.76,NA,NA,0,0,0,1.5,2,0.77,1.68,1.94,3.98,186.73,11.91,46.19,94.31,0.25,0.33,1.33,1.5,25.01,6,NA,NA,0,0,0
1.29,20.62,0.27,0.13,0.59,0.95,77.46,30.81,67.14,24.11,0.94,14.99,16,66.53,93.75,1.66,0.6,NA,0,13.88,91.03,-0.88,-10.38,-0.2,0.14,0.63,1.01,81.09,NA,68.34,26.41,91.51,1081.03,11.81,63.68,91.51,2.17,0.9,NA,0,10.44,66.6,6.94,47.35,1.64,0.15,0.65,1.13,86.2,33.25,66.27,31.57,85.23,581.27,6.82,65.13,85.23,12.18,1.62,NA,0,9.97,58.51
10.7,26.06,7.43,1,1.55,1.7,252.78,82.11,146.96,21.77,0.59,1.43,2.43,10.7,58.93,18.16,NA,NA,0,0,0,1.14,2.22,0.72,0.91,1.89,2.06,230.8,108.8,110.9,18.88,0.49,0.95,1.95,1.14,48.76,2.33,NA,NA,0,0,0,10.47,19.11,7.61,1.5,2.09,2.21,264.65,69.93,118.3,13.97,0.45,0.82,1.82,10.47,45.2,23.17,NA,NA,0,0,0
0.89,12.14,0.54,0.03,0.22,0.93,222.66,38.93,202.79,145.58,0.93,12.69,13.69,4.92,92.7,3.33,0.51,2949,0,2.46,94.74,-3.91,-8.42,-2.34,0.22,0.45,1.68,218.31,26,113.6,139.85,0.54,1.15,2.15,6.59,53.57,-3.84,3.95,NA,0,6.3,93.23,-5.25,-16.22,-3.54,0.39,0.56,1.32,245.32,27.08,164.05,125.59,0.68,2.09,3.09,2.9,67.62,-5.06,3.06,NA,0,5.5,149.24
15.46,22.54,30.89,0.27,0.48,0.48,727.54,20.99,97.03,0.17,0.31,0.46,1.46,15.46,31.43,78.75,0.93,NA,0,0,0,17.86,27.5,19.31,0.66,1.25,1.25,393.59,48.65,82.41,0.07,0.35,0.54,1.54,17.86,35.06,78.55,1.07,NA,0,0,0,24.51,30.6,20.87,1.81,2.22,2.22,309.97,19.92,48.88,0.06,0.2,0.25,1.25,24.51,19.89,180.98,1.3,NA,0,0,0
0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,0,0,NA,NA,2.22,2.25,1.59,77.81,77.86,77.86,260.68,0.17,3.31,NA,1.28,1.3,1.01,35.72,1.28,173.08,NA,NA,0,22.08,86.31,9.23,10.56,4.72,8.04,8.04,8.04,186.2,0.1,22.9,NA,12.62,14.44,1.14,40.67,12.62,73.14,NA,NA,0,15.32,47.29
13.75,36.9,5.42,0.09,0.84,1.34,143.38,65.97,55.55,44.17,0.63,1.68,2.68,22.06,62.73,23.81,2.24,9420.75,22.42,3.27,62.76,12.33,26.4,4.98,0.49,1.1,1.6,147.02,45.97,57.65,38,53.12,113.67,2.14,20.92,53.12,26.21,3.02,NA,12.68,2.45,56.12,21.6,57.77,6.97,0.22,0.89,1.35,117.78,48.05,58.17,32.8,62.49,167.11,2.67,33.3,62.49,37.77,2.32,NA,11.39,2.71,41.07
2.2,2.34,1.39,4.57,5.3,14.83,230.58,9.73,13.33,128.87,0.06,0.07,1.07,27.41,6.12,86.89,7.21,25419.08,0,15.97,78.58,2.33,2.45,1.46,6.55,7.5,18.17,227.77,10.16,10.75,114.78,0.05,0.05,1.05,28.66,5.05,107.45,7.37,NA,0,11.94,57.33,2.65,2.76,1.61,3.59,5.01,19.6,221.14,11.41,8.04,117.23,0.04,0.04,1.04,29.38,3.98,160.85,3.45,NA,0,11.81,55.58
17.35,79.68,7.44,0.49,1.06,1.06,156.08,67.16,104.08,NA,0.78,3.59,4.59,106.2,78.22,22.18,1.35,10817.79,8.94,38.1,72.91,12.86,38.63,6.95,1.03,1.37,1.37,196.83,44.09,126.05,NA,0.67,2,3,83.1,66.72,31.37,3.99,NA,1.96,37.99,64.88,9.42,25.81,5.73,1.07,1.48,1.48,221.6,56.65,139.17,NA,0.64,1.74,2.74,61.65,63.5,20.84,6.1,NA,0,31.79,52.65
-1,-1.03,-15,NA,NA,NA,5478.2,360,NA,NA,0.03,0.03,1.03,-1,2.88,-34.62,NA,NA,0,0,NA,59.59,75.09,NA,5.81,5.81,5.81,NA,NA,NA,NA,0.21,0.26,1.26,59.59,20.65,288.54,NA,NA,0,NA,0,6.34,7.97,NA,32.15,32.15,32.15,3806.81,NA,117.08,NA,0.2,0.26,1.26,6.34,20.45,31.03,NA,NA,0,0,0
7.34,34.27,6.13,0.29,1.27,1.27,303.78,231.72,236.09,NA,0.79,3.67,4.67,7.34,78.58,9.34,NA,NA,0,0,0,-36.74,337.2,-69.72,0.9,0.9,0.9,690.82,2.65,757.66,NA,1.11,-10.18,-9.18,-9.53,110.89,-33.13,NA,NA,0,51.64,559.15,-7.51,111.3,NA,0.19,0.29,0.89,NA,NA,NA,NA,1.07,-15.82,-14.82,-7.51,106.75,-6.08,-0.83,NA,0,NA,0
0.16,0.38,0.2,0.2,1.39,1.55,475.77,320.09,269.44,43.72,0.59,1.41,2.41,0.16,58.54,14.84,3.6,NA,0,0.01,0.01,-0.18,-0.36,-0.38,0.46,1.46,1.64,778.39,385.23,385.93,69.81,0.52,1.07,2.07,0.8,51.64,11.26,2.7,NA,0,2.1,2.7,-2.97,-5.58,-4.99,0.14,1.67,1.9,610.45,415.67,271.49,62.02,0.47,0.88,1.88,-1.56,46.73,10.48,3.67,NA,0,2.38,2.76
17.14,48.61,5.03,0.91,0.91,1.44,106.78,0.03,22.9,35.48,0.63,1.8,2.84,38.9,64.75,31.01,4.55,23598,41.05,6.39,31.76,22.32,38.03,6.63,1.29,1.32,2.3,108.09,1.14,25.05,43.27,0.41,0.7,1.7,44.86,41.3,60.25,10.75,NA,17.66,6.69,30.89,6.07,9.78,1.87,1.38,1.42,2.58,111.88,1.34,22.78,48.45,0.38,0.61,1.61,40.63,37.93,22.45,22.38,NA,17.14,10.62,51.31
-18.37,-125.93,-9.85,0.18,0.24,0.36,195.27,6.21,108.57,12.86,0.66,4.49,6.86,62.43,85.41,-14.14,0.2,6620,0,43.34,105.21,-1.43,-10.63,-0.79,0.31,0.36,0.43,201.48,5.66,124.58,9.13,0.69,5.09,7.42,63.31,68.54,10.29,0.21,NA,0,26.08,59.32,16.31,59.78,8.79,0.68,0.72,0.8,196.11,5.05,106.24,7.68,0.59,2.16,3.66,74.9,58.98,33.28,0.52,NA,0,23.86,51.65
1.06,6.01,0.33,0.38,0.69,1.08,113.49,28.18,71.31,35.65,0.82,4.69,5.69,88.76,82.44,6.91,1.48,11062.7,16.63,27.34,81.61,14.89,45.02,3.7,0.09,0.81,1.37,90.42,43.12,59.85,33.8,66.92,202.34,3.02,98.39,66.92,30.09,4.06,NA,0,20.74,71.88,26.88,54.23,5.62,0.43,1.07,1.72,76.11,23.56,34.28,23.71,50.43,101.72,2.02,157.96,50.43,65.99,3.09,NA,3.28,27.41,71.55
10.98,78.31,3.4,0.61,0.92,0.98,112.79,29.72,95.89,6.01,0.86,6.13,7.13,14.46,85.98,21.56,0.91,42193,0,1.08,13.55,0.07,0.17,0.1,0.43,1.78,1.79,506.76,374.54,277.32,3.31,55.82,126.32,2.26,0.07,55.82,0.13,55.58,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-7.36,-7.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-7.36,0,NA,NA,NA,0,NA,0,21.61,23.91,81.36,6.76,9.48,10.44,1370.52,353.65,129.83,124.45,9.63,10.65,1.11,32.8,9.63,224.47,NA,NA,0,42.13,69.84,2.01,3.82,1.12,1.09,2.07,2.11,202.67,93.28,95.18,3.79,47.54,90.64,1.91,11.74,47.54,4.22,NA,NA,0,5.42,50.21
