"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63"
12.61,21.18,8.11,0.1,1.16,2.51,234.78,89.46,68.88,115.02,0.4,0.68,1.68,60.79,40.47,35.53,7.61,19126.23,6.55,30.99,82.16,21.01,34.8,11.43,0.17,2.12,2.6,198.04,133.86,68.56,32.89,0.4,0.66,1.66,55.94,39.64,57.04,7.63,26665.53,0,19.01,56.01,25.26,34.7,13.51,0.91,2.8,3.61,194.66,86,45.51,36.69,0.27,0.37,1.37,64.35,27.2,98.65,5.3,NA,0,15.33,40.59
63.68,94.98,28.61,0.98,2.84,2.84,163.98,98.09,52.53,NA,0.33,0.49,1.49,66.43,32.96,198.52,9.51,258475,0,1.24,3.28,59.88,95.16,23.66,0.99,2.31,2.31,143.83,69.15,52.31,NA,0.37,0.59,1.59,67.56,37.08,161.48,4.67,38966,0,3.04,8.92,12.09,86.84,NA,0.84,1.04,1.04,107.21,18.54,90.95,NA,0.86,6.18,7.18,23.22,86.07,15.71,1.36,NA,0,2.43,28.86
1.18,2.63,1.86,0.28,0.4,0.41,577.96,38.1,306.64,1.51,0.55,1.24,2.24,8.11,55.26,9.56,0.59,11699.4,0,10.97,36.04,2.26,4.8,3.43,0.4,0.5,0.5,554.07,26.64,282.63,0.88,0.53,1.13,2.13,9.38,52.99,11.98,0.65,9958.8,0,10.85,43.51,12.64,23.4,18.45,0.67,0.86,0.86,531.28,42.77,233.62,0.79,0.46,0.85,1.85,20.41,46,34.95,0.89,NA,0,8.35,17.9
10.7,14.59,1.87,10.12,10.12,10.12,47.17,NA,6.22,NA,0.27,0.36,1.36,139.76,26.66,40.13,NA,5706.5,0,22.55,90.27,-13.44,-14.05,-5.52,30.4,31.48,31.48,149.6,5.07,4.69,NA,0.04,0.05,1.05,85.61,4.34,-309.44,NA,5325,0,40.71,99.81,6.85,7.55,NA,12.15,12.2,12.2,341.34,1.44,27.6,NA,0.09,0.1,1.1,7.52,9.22,74.29,NA,NA,0,0,0
-0.18,-0.33,-0.11,0.71,1.27,1.28,230.6,45.63,82.28,1.33,0.47,0.88,1.88,39.4,46.73,17.08,1.18,35964.25,0,25,83.53,0.97,2.05,0.71,0.64,1.27,1.27,267.16,72.28,114.56,0.86,0.52,1.1,2.11,41.22,52.53,5.64,1.25,34605.2,0,29.54,80.92,0.92,1.78,0.75,1.14,1.38,1.39,296,26.18,111.99,1.08,0.48,0.93,1.93,40.41,48.01,4.14,1.3,NA,0,25.99,70.46
26.74,40.31,8.56,3,3.16,3.3,116.89,4.41,27.69,3.93,0.34,0.51,1.51,37.11,33.66,110.31,3.66,14937.5,9.64,3.32,18.83,24.5,32.52,11.2,2.93,3.32,3.39,166.36,14.78,37.27,2.66,0.25,0.33,1.33,30.91,24.67,144.02,3.34,17980,1.76,2.93,12.56,23.65,29.28,13.05,4.11,4.13,4.22,200.79,0.86,22.44,3.37,0.19,0.24,1.24,33.54,19.23,177.94,4.1,NA,7.7,5.45,20.05
33.99,42.97,8.39,1.12,2.98,5.24,90.13,27.93,15.15,34.75,0.21,0.26,1.26,63.94,20.91,192.13,7.52,40498.91,0,7.4,37.73,24.01,29.67,7.47,0.54,3.76,5.65,113.28,60.59,18.97,36.45,0.19,0.24,1.24,46.39,19.07,143.83,18.99,52117.34,0,6.96,36.85,14.86,17.48,5.31,1.59,5.61,7.62,129.92,62.23,16.2,32.46,0.15,0.18,1.18,36.81,14.98,110.5,21.7,13863.42,0,5.64,31.4
5.95,9.18,4.65,0.13,1.74,2.51,261.27,122.91,60.11,58.71,0.35,0.54,1.54,26.23,35.21,31.41,2.27,28489.18,12.15,15.87,56.87,4.76,7.86,3.14,0.26,1.5,2.05,239.68,96.72,72.15,44.26,0.39,0.64,1.65,28.7,39.41,23.5,2.1,30499.02,7.01,15.76,58.05,2.43,3.76,1.54,0.27,1.58,2.3,230.46,45.83,66.21,51.01,0.35,0.54,1.54,26.86,35.22,18.98,2.37,NA,4.06,15.47,69.34
3.18,14.71,2.62,0.29,1.22,1.24,300.04,216.09,231.26,3.45,0.78,3.62,4.62,11.25,78.38,5.44,6.48,41375.5,0,6.63,54.1,3.66,4.41,1.87,3.24,5.76,5.88,186.16,72.31,28.69,3.52,0.17,0.21,1.21,37.33,17.17,46.05,10.39,22325.33,0,17.22,76.2,1.04,1.25,0.56,3.83,6.18,6.74,196.14,64.29,27.37,15.45,0.17,0.21,1.21,34.9,17.05,23.85,17.08,NA,0,18.25,82.17
3.54,6.74,2.59,0.39,1.39,1.57,266.8,63.9,74.68,13.32,0.29,0.55,1.9,28.97,47.42,87.29,0.99,20510.56,0,18.58,74.91,2.43,4.22,1.54,0.07,1.07,1.37,231.12,73.6,73.44,22.08,0.33,0.57,1.73,34.43,42.35,75.13,1.07,18368.5,0,20.32,64.45,1.15,2.49,NA,0.07,0.47,0.58,264.46,55.23,138.36,15.55,0.54,1.17,2.17,30.73,53.85,40.24,0.7,NA,0,15.33,44.82
5.38,6.58,4.24,0.05,2.28,3.13,287.55,83.12,37.63,32.23,0.16,0.2,1.22,19.22,18.29,73.62,1.4,31230.82,0,10.91,51.5,3.9,4.8,2.83,0.07,2.89,3.67,264.54,94.05,33.31,26.13,0.17,0.2,1.23,17.44,18.7,60.68,1.54,29551.7,0,9.84,56.04,4.11,5.02,2.96,0.04,3.53,4.3,262.33,102.57,29.36,22.68,0.16,0.2,1.22,17.41,16.48,60.36,1.64,12037.29,0,6.87,39.32
-15.12,-89.57,-13.69,0.05,0.43,0.56,330.45,72.08,175.56,26.02,0.83,4.92,5.92,33.71,83.12,-0.06,0.56,16935.14,17.06,44.21,103.12,0.57,1.72,0.51,0.15,0.79,0.89,325.45,102.63,147.15,16.65,0.67,2.01,3.02,42.32,66.87,19.43,0.84,21146.67,11.39,37.33,79.93,4.9,12.65,4.56,0.11,0.78,0.94,339.35,84.64,94.36,22.12,0.61,1.57,2.58,55.87,60.76,25.05,0.89,14635.31,28.73,34.39,86.79
7.37,11.1,6.75,0.18,0.8,2.37,334.44,65.88,98.87,166.18,0.34,0.51,1.51,25.21,33.58,30.44,2.92,26005.67,3.1,16.35,52.72,7.81,10.37,5.76,0.67,1.56,3.54,268.38,52.22,55.4,118.64,0.23,0.3,1.33,25.83,24.69,44.66,3.55,30797.18,1.34,13.29,46.84,11.23,13.69,7.83,1.29,2.38,5.37,253.81,39.52,36.52,109.28,0.15,0.18,1.22,32.58,15.14,92.06,3.77,10288.67,0,10.45,33.13
11.94,19.69,7.03,0.78,2.46,2.77,215.1,70.4,31.91,13.01,0.39,0.65,1.65,52.98,39.39,58.94,1.75,22185,4.72,24.19,59.19,11.01,15.92,6.47,1.21,3.15,3.51,213.94,74.72,31.82,14.27,0.31,0.45,1.45,57.7,30.84,73.21,2.25,21955.38,3.23,27.44,61.96,12.02,18.61,6.46,1.21,2.45,2.82,195.74,62.57,43.99,18.92,0.35,0.55,1.55,77.56,35.44,59.43,2.79,NA,3.36,28.37,60.34
90.08,95.83,NA,7.41,16.68,16.68,NA,NA,NA,NA,0.06,0.06,1.06,90.08,5.99,1502.69,NA,NA,0,NA,0,3.72,21.02,60.73,0.12,1.22,1.22,5935.67,5286.86,4830.48,NA,0.82,4.64,5.64,3.72,82.28,4.53,NA,NA,0,0,0,10.5,15.95,NA,1.74,2.93,2.93,407.26,163.95,137.61,NA,0.34,0.52,1.52,10.5,34.16,30.74,NA,NA,0,0,0
60.96,74.08,18.03,1.27,5.06,5.64,107.94,58.05,15.33,9.03,0.17,0.2,1.22,126.52,17.71,425.99,4.7,14185.33,0,19.39,44.23,29.28,40.27,16.9,2.29,3.32,3.48,210.1,54.45,52.94,8.51,0.27,0.37,1.38,62.65,27.29,128.17,6.65,13902,0,19.26,43.52,29.84,36.37,17.35,1.33,1.9,2.48,211.67,20.02,35.09,20.24,17.95,21.87,1.22,58.07,17.95,199.82,1.4,NA,0,16.42,38.13
87.43,89.94,869.81,0.14,24.03,24.03,3631.31,2332.56,97.62,NA,0.03,0.03,1.03,88.28,2.8,3186.15,2.82,NA,0,8.49,15.73,29.18,33.5,107.55,0.38,3.04,3.04,1341.5,238.4,89.79,NA,0.13,0.15,1.15,30.86,12.89,250.39,1.17,38059,0,6.17,22.49,0.79,0.97,1.23,0.93,3.42,3.42,563.56,70.38,28.28,0,0.18,0.23,1.23,2.36,18.38,21.19,1.15,NA,0,1.72,16.12
-0.17,-0.32,-0.15,0.02,1.07,1.67,308.79,88.97,56.87,51.26,0.46,0.85,1.85,26,46.05,20.02,1.33,13613.38,10.4,22.14,79.08,3.56,6.13,3.28,0.3,1.16,1.8,335.3,77.14,64.97,57.9,0.42,0.72,1.72,29.8,41.94,19.97,1.47,16258.36,7.5,24.17,77.67,-3.16,-5.39,-2.84,0.18,1.02,1.77,327.14,79.36,67.94,72,0.41,0.71,1.71,21.98,41.36,3.27,1.53,NA,8.36,16.32,69.99
5.88,8.51,4.2,2.67,3.65,3.66,260.49,67.1,68.88,0.96,0.31,0.45,1.45,80.24,30.88,48.97,NA,20745.5,0,53.07,78.95,30.95,45.29,18.09,2.28,3.75,3.76,212.76,81.19,55.3,0.79,0.32,0.46,1.46,115.47,31.65,97.8,NA,19083.8,0,49.4,65.99,39.31,51.94,24.98,2.46,3.4,3.41,231.25,46.04,48.98,0.55,0.24,0.32,1.32,87.82,24.31,182.97,2.81,NA,0,30.82,45.07
-5.85,237,-3.62,0.23,0.54,0.65,225.52,52.8,167.02,17.63,1.02,-41.5,-40.5,62.42,102.47,1.95,0.45,7430.29,0,42.18,94.08,-2.84,48.17,-1.42,0.12,0.45,0.6,181.95,49.8,150.29,22.91,1.06,-17.97,-16.97,80.88,105.89,9.79,0.27,8835.58,0,41.85,82.78,0,0.04,0,0.16,0.49,0.59,148.95,43.8,135.94,13.85,106.8,-1570.03,-14.7,105.27,106.8,13.28,0.03,NA,0,30.33,59.24
4.01,-24.63,1.67,0.19,0.54,0.54,151.98,41.7,119.15,0,1.16,-7.14,-6.14,28.21,116.28,41.97,0.33,19844,0,10.08,35.87,1.19,2.66,0.34,0.94,1.29,1.29,104.57,14.77,41.33,NA,0.55,1.23,2.23,39.95,55.21,89.49,1.18,11120,0,11.14,45.1,-0.04,-0.28,-0.03,0.17,0.41,0.41,271.89,41.3,155.17,NA,0.86,6.07,7.07,19.68,85.85,4.61,0.46,NA,26.54,10.39,45.62
1.33,27.67,0.71,0.15,0.61,0.64,159.64,83.46,183.22,5.69,0.95,19.76,20.76,6.59,95.18,8.12,0.12,8102,0,2.81,31.02,0.86,21.71,0.43,0.51,0.78,0.83,182.05,41.36,152.1,7.31,0.96,24.29,25.29,10.84,96.05,7.22,0.5,8612.4,10.75,4.99,51.77,7.59,32.72,3.21,0.38,0.56,0.76,154.11,19.52,111.05,22.74,0.77,3.31,4.31,18,76.8,16.35,0.6,NA,3.48,4.41,36.16
26.87,41.45,9.04,0.76,2.01,2.19,122.73,50.54,38.26,7.47,0.35,0.54,1.54,37.5,35.17,93.51,2.49,58444.39,2.74,3.57,21.66,14.35,20.85,5.94,0.39,1.68,2.3,150.68,58.35,44.11,28.79,0.31,0.45,1.45,23.58,31.16,63.3,2.34,47469.76,0.88,3.82,27.28,15.92,31.11,8.93,0.25,1.38,1.74,204.13,109.99,97.89,36.21,0.49,0.95,1.95,21.45,48.82,38.45,3.38,10922.84,0,2.24,13.64
2.35,3.07,1.95,0.35,1.72,3.08,302.55,79.65,57.87,79.4,0.23,0.31,1.31,25.31,23.49,24.29,1.96,15406.54,0.01,19.03,72.83,2.04,2.41,1.57,0.73,2.51,4.53,279.76,62.46,35.21,72.23,0.15,0.18,1.18,25.53,15.32,36.54,2.02,17567.48,0,18.05,74.14,6.15,7.54,4.96,0.59,1.97,3.9,293.69,65.69,47.5,91.5,0.19,0.23,1.23,27.74,18.52,51.11,2.28,9529.39,0,12.73,46.83
0.85,1.1,0.88,1.96,4.98,5.51,376.81,140.9,46.67,25.13,0.22,0.29,1.29,30.03,22.48,98.61,2.82,NA,0,30.12,64.96,0.83,1.12,0.89,3.02,5.74,5.74,387.76,138.6,50.93,0.27,0.26,0.35,1.35,28.94,26.01,26.59,3.64,NA,0,29.95,79.74,0.62,1.22,0.97,0.79,2.58,2.59,566.79,127.62,71.01,0.16,0.49,0.96,1.96,18.24,48.87,12.86,1.3,NA,0,27.43,67.75
17.51,32.73,4.79,0.39,2.03,2.11,99.8,NA,45.09,3.64,0.46,0.87,1.87,80.34,46.49,38.31,17.61,21640.83,0,17.18,72.93,-11.27,43.56,-36.89,0,0.04,0.12,1191.76,49.55,1196.4,97.27,1.13,-4.39,-3.87,-3.98,125.86,-3.11,-0.16,9716.38,0,23.85,138.49,6.68,-34.63,15.54,0,0.11,0.15,846.73,91.58,813.33,30.18,107.11,-555.34,-5.18,16.04,107.11,12.25,-0.12,9690.47,0,15.18,84.23
22.09,29.58,9.27,0.97,3.43,3.43,153.25,94.12,29.4,NA,0.25,0.34,1.34,36.75,25.33,120.36,5.74,29609,5.88,6.16,26.33,11.64,17.34,6.58,1.42,3.07,3.07,205.71,89.74,22.34,NA,0.33,0.49,1.49,35.9,32.83,53.58,4.07,25850.67,15.74,13.71,44.73,7.88,12.87,4.83,1.09,2.42,2.42,222.95,105.45,34.58,NA,0.39,0.63,1.63,30.69,38.77,35.9,4.88,NA,20.14,13.97,47.94
141.65,100,-43.73,-4.12,-2.51,-2.4,-66.68,74.79,23.32,5.01,-0.42,-0.29,0.71,141.65,-41.65,-340.08,NA,-18719,-20.67,0,0,-0.04,0.1,-0.01,0.01,0.71,0.72,56.84,53.88,66.1,1.46,1.38,-3.63,-2.63,12.84,138.03,-0.03,NA,2478.5,20.39,2.01,94.39,-28.03,73.44,-4.56,0,0.45,0.63,59.24,39.33,85.28,15.52,149,-390.42,-2.62,-22.81,149,-18.81,-6.61,NA,3.42,0.67,-20.44
0.73,1.62,0.99,0.01,0.3,0.42,498.68,64.22,182.29,25.25,0.55,1.23,2.23,24.18,55.17,13.63,0.67,14655,15.85,32.04,76.19,3.32,6.66,3.74,0.03,0.42,0.52,410.21,69.53,156.38,18.95,0.5,1.01,2.01,29.83,50.13,22.26,0.71,19355.42,9.67,29.87,65.01,3.14,5.65,NA,0.04,0.43,0.54,392.17,63.5,143.05,18.04,44.39,79.84,1.8,33.31,44.39,20.84,0.74,9232.22,4.44,23.08,51.07
0.15,0.94,0.11,0.04,0.34,1.13,254.1,59.94,200.39,160.94,0.84,5.11,6.11,46.88,83.63,3.73,2.14,8236.14,0,32.53,119.62,0.08,0.64,0.07,0.03,0.25,1.1,311.76,50.2,233.88,201.66,0.87,6.79,7.79,41.11,87.17,6.31,1.44,12734,0,35.14,83.61,0.05,0.43,0.04,0,0.31,1.07,311.17,73.53,243.19,186.14,0.89,8.17,9.17,32.96,89.1,6.64,1.37,NA,0,28.13,81.06
2.82,3.42,2.62,0.48,1.45,6.28,339.21,49.83,51.17,250.68,0.18,0.21,1.21,29.65,17.55,26.22,37.99,20908.8,0,24.93,80.63,-10.32,-13.04,-18.59,0.05,0.78,4.98,655.79,93.97,129.09,550.74,0.21,0.26,1.26,10.21,20.87,-41.44,114.44,11186.67,0,36.98,177.13,2.01,4.25,4.77,0.09,0.42,1.91,863.91,149.64,446,664.41,0.53,1.11,2.11,13.78,52.64,4.43,592.84,NA,0,20,69.62
-2.83,-22.33,-0.84,0.02,0.42,0.58,108.2,28.53,61.13,12.16,0.83,6.52,7.88,63.88,87.31,5.39,0.37,9864.12,23.31,19.78,93.24,1.11,7.83,0.34,0.04,0.49,0.66,110.74,28.05,59.81,12.01,0.82,5.81,7.05,71.37,85.82,8.51,0.56,10950.66,24.05,21.37,88.9,0.47,3.09,0.13,0.05,0.4,0.57,102.57,21.06,57.37,11.46,0.82,5.39,6.56,76.09,82.24,8.15,0.47,7018.43,21.75,15.14,58.8
1.21,3.8,0.45,0.32,1.28,1.29,136.64,84.79,78.94,1.43,0.66,2.08,3.14,25.32,68.12,15.83,2.38,NA,7.17,9.02,67.03,-4.63,-20.85,-1.7,0.89,1.17,1.22,133.86,29.17,102.45,5.46,0.78,3.51,4.51,14.95,77.8,8.29,4.27,NA,0,7.2,64.53,-6.2,-35.21,-2.09,0.52,1.06,1.06,122.42,53.62,99.28,0,0.82,4.68,5.68,13.01,82.38,-5.81,1.38,NA,0,6.46,105.31
6.65,-90.27,2.91,0.07,0.33,0.54,159.67,43.17,166.44,36.78,1.07,-14.58,-13.58,42.13,107.36,12.13,-0.18,34079.95,0,15.52,50.06,20.14,126.96,6.76,0.3,0.66,0.93,122.17,35.09,100.77,28.34,0.84,5.3,6.3,48.05,84.14,29.83,0.74,58094.5,0,9.37,36.98,23.5,60.23,6.05,0.34,0.97,1.31,93.68,34.37,54.89,18.73,0.61,1.56,2.56,51.72,60.99,47.14,2.15,14909.85,0,5.3,29.65
3.29,5.26,1.29,0.22,0.91,1.59,143.37,32.33,19.91,32.25,0.37,0.6,1.6,40.87,37.36,39.79,1.38,8601.3,19.03,14.76,69.49,2.01,2.98,0.86,0.07,1.06,1.86,155.84,43.61,19.73,35.78,0.32,0.48,1.48,38.55,32.42,41.08,1.5,7664.46,15.68,15.64,71.65,3.02,4.53,1.11,0.78,1.33,1.69,133.75,21.42,25.05,14.24,33.39,50.13,1.5,38.83,33.39,45.28,1.39,4657.56,10.68,9.15,44.67
-36.25,-103.66,-113.1,0.23,0.24,0.24,1138.91,7.01,701.41,NA,0.65,1.86,2.86,-36.25,65.03,9.51,0.41,NA,0,0,0,-84.76,406.99,NA,0.18,0.19,0.19,1126.05,12.71,1345.63,NA,1.21,-5.8,-4.8,-84.76,120.83,-5.97,-0.27,NA,0,0,0,-24.03,83.81,NA,0.9,1,3.71,1281.17,33.03,341.23,926.59,1.29,-4.49,-3.49,-24.03,128.67,-5.25,NA,NA,0,0,0
5.05,8.82,2.73,0.01,0.54,0.7,197.01,27.49,29.54,8.39,0.43,0.75,1.75,78.62,42.74,37.91,0.87,18286.64,11.42,39.71,79.22,12.83,18.68,6,0.02,0.68,0.93,170.34,21.62,28.53,8.13,0.31,0.46,1.46,100.44,31.32,90.95,0.95,21447.25,2.31,41,72.8,13.35,24.53,NA,0.02,1.1,1.46,260.09,27.75,23.41,9.28,0.46,0.84,1.84,70.07,45.58,52.17,1.03,11747.09,30.41,29.22,47.77
-1.05,245.07,-0.39,0.17,0.68,0.84,135.07,67.89,133.13,22.03,1,-233.82,-232.82,16.54,100.43,8.04,0,5935.25,0,6.51,70.03,-3.33,90.79,-1.72,0.08,0.51,0.91,187.67,83.65,191.58,76.1,1.04,-28.23,-27.23,15.55,103.67,2.81,-0.51,4958.17,0,9.74,76.38,0.68,-26.41,0.41,0.18,0.51,0.96,218.55,73.53,220.63,99.74,1.03,-39.85,-38.85,25.95,102.57,4.41,-1.19,NA,0,10.67,60.43
14.56,135.31,7.99,0.03,1.1,1.1,200.15,187.82,176.28,NA,0.89,8.31,9.29,22.44,89.24,17.95,7.35,17984,0,4.32,29.64,-0.04,-0.23,-0.03,0.03,1.16,1.16,228.49,210.38,185.85,NA,0.82,4.69,5.69,5.51,82.42,0.86,3.82,NA,0,3.49,8.22,-5.4,-30.01,NA,0.14,1.16,1.16,450.21,371.97,364.05,NA,0.82,4.55,5.55,-5.4,82,-5.13,3.65,NA,0,0,0
9.76,17.67,7.57,0.28,0.55,1.52,283,29.96,110.92,109.06,0.45,0.81,1.81,28.5,44.77,38.69,1.59,12898.25,0,14.53,48.19,2.71,4.54,2.31,0.32,0.6,1.64,310.31,34.87,123.18,129.66,0.4,0.67,1.67,22.32,40.29,29.49,1.79,NA,0,16.71,92.02,0.64,1.11,0.54,0.24,0.58,1.64,307.75,44.41,128.62,135.16,0.42,0.74,1.74,17.81,42.48,21.75,1.94,NA,0,10.39,51.46
1.83,2.78,0.83,0.56,3.52,4.07,165.86,59.94,26.05,14.68,0.32,0.48,1.52,32.74,34.23,27.08,2.31,13105.01,4.96,14.05,80.84,1.75,2.59,0.75,1.38,4.49,5,156.31,53.69,21.74,11.2,0.3,0.45,1.48,34.04,32.48,27.11,2.8,12562,4.81,13.87,80.93,-0.85,-1.24,-0.41,1.77,3.63,4.04,173.39,43.83,21.87,12.26,0.29,0.42,1.45,34.8,29.02,18.18,2.76,7438.64,4.8,12.23,64.78
-1,-1.13,-1.71,0.96,3.41,3.41,620.8,158.15,64.48,0,0.11,0.12,1.12,-1,11.09,133.16,1.39,NA,0,0,0,-0.13,-0.13,-0.05,8.62,22.12,22.12,141.05,39.45,2.92,0,0.02,0.02,1.03,-0.13,2.78,779.37,1.81,NA,0,0,0,3.03,5.02,6.52,0.38,0.66,0.66,783.68,84.29,298.76,0,0.39,0.64,1.66,3.03,38.55,48.88,0.81,NA,0,0,0
76.49,113.01,24.95,1.49,2.43,2.44,119.07,35.61,37.72,0.07,0.32,0.48,1.48,110.99,32.31,248.15,3.12,NA,0,11.26,26.72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-1.6,-2.01,-0.55,0.91,2.1,2.1,126.16,28.77,24.24,NA,0.21,0.26,1.26,107.79,20.53,20,1.36,NA,0,37.91,93.46
54.02,81.45,17.3,1.96,2.54,2.55,116.89,22.29,37.26,0.24,0.34,0.51,1.51,77.35,33.67,181.54,4.66,NA,1.18,7.47,23.23,52.57,87.15,23.13,1.89,2.89,2.89,160.17,27.31,27.57,0.12,0.4,0.66,1.66,52.57,39.68,149.14,1.67,NA,0,0,0,22.81,29.52,13.16,5.54,7.57,7.57,209.98,38.37,18.84,NA,0.23,0.29,1.29,22.81,22.73,167.97,2.93,NA,0.04,0,0
0.48,5.66,0.31,0.24,1.09,1.09,234.02,179.58,211.04,NA,0.91,10.67,11.67,1.96,91.43,0.53,NA,NA,0,0.95,70.34,0.99,9.53,0.84,0.17,1.12,1.12,310.86,260.22,275.54,NA,0.9,8.64,9.64,0.99,89.63,1.1,NA,NA,0,0,0,3.46,26.52,1.89,0.42,1.12,1.15,199.04,119.3,171.14,5.23,0.87,6.66,7.66,3.46,86.94,3.98,NA,NA,0,0,0
3.37,3.96,3.76,3.59,5.44,7.02,407.24,100.8,54.32,86.72,0.15,0.18,1.18,46.93,14.97,57.85,17.57,12403.58,0,48.6,81.71,12.63,14.79,13.49,3.01,5.05,7.04,388.91,97.56,47.68,96.06,0.15,0.17,1.17,48.86,14.61,104.09,6.82,13908.85,0,38.71,65.38,9.2,10.14,9.78,6.33,8.5,11.48,387.21,61.05,28.11,83.89,0.09,0.1,1.1,49.58,9.31,154.6,5.9,NA,0,31.27,50.75
14.99,51.96,8.62,0.01,0.94,0.94,210.04,132.6,134.37,0.37,0.71,2.47,3.47,52.25,71.15,24.29,0.86,NA,4.8,21.44,61.74,26.99,76.04,19.27,0.02,1.35,1.35,259.8,202.56,153.28,0.11,0.65,1.82,2.82,52.71,64.5,45.31,2.04,53848.5,4.08,18.35,43.32,29.24,78.85,17.46,0.02,1.31,1.31,217.4,172.97,129.74,0.07,0.63,1.7,2.7,56.63,62.91,50.35,2,NA,1.85,16.36,39.85
0.97,2.96,0.56,0.28,3.03,5.22,211.15,82.99,30.22,67.3,0.67,2.06,3.06,13.91,67.33,19.37,3.53,16495.5,0,7.49,29.74,11.68,31.91,5.04,0.19,3.6,3.67,157,122.33,16.92,2.48,0.63,1.73,2.73,25.51,63.41,26.47,5.02,19338,12.19,5.97,35.55,-24.59,-86.6,-5.18,0.03,0.35,0.37,76.64,16.85,48.61,1.46,0.72,2.52,3.52,2.23,71.61,-16.07,0.39,NA,7.35,5.65,50.79
4.59,6.07,3.93,0.02,0.81,1.9,312.7,30.23,61.05,67.69,0.22,0.29,1.32,27.58,24.31,59.16,1.22,23439.72,0,19.69,63.11,0.47,0.65,0.43,0.01,0.7,1.63,336.3,35.04,78.36,74.05,0.26,0.36,1.39,23.71,27.87,29.83,1.17,20430.83,0,21.47,73.78,0.09,0.11,0.07,0.02,0.73,2.02,310.67,20.67,55.38,71.64,0.2,0.26,1.29,25.36,20.4,41.66,1.23,10892.26,0,15.11,52.09
18.38,57.18,7.68,1.08,2.46,2.9,152.52,23.29,16.81,7.45,0.51,1.6,3.11,79.38,67.85,72.42,1.1,33842.41,12.14,25.49,58.44,10.34,38.66,6.73,0.49,1.32,1.52,236.94,36.93,44.37,9,0.67,2.51,3.74,48.83,73.26,31.26,1.05,33316.42,38.28,25.06,60.53,12.66,44.76,10.7,0.48,0.74,0.85,307.43,37.29,100.95,14.74,0.69,2.46,3.53,42.66,69.48,32.76,0.85,NA,35.56,18.16,38.04
-30.19,-32.63,-15.24,13.36,15.09,15.09,184.23,20.77,12.01,NA,0.07,0.08,1.08,-9.85,7.47,-404.24,NA,-125,0,10.27,-719.2,2.87,4.35,1.8,2.21,2.99,2.99,227.45,58.64,75.05,NA,0.34,0.51,1.51,28.09,33.95,8.47,NA,1992,0,15.76,81.93,31.54,41.08,15.89,5.33,5.53,5.53,183.42,6.74,32.78,NA,0.23,0.3,1.3,49.03,23.22,135.84,NA,NA,0,8.81,29.16
7.42,11.45,4.96,0.59,3.43,3.43,243.93,NA,58.12,0.03,0.35,0.54,1.54,19.98,35.23,36.2,4.23,13302.94,0,8.39,39.1,5.23,5.89,4.88,2.69,6,6.43,339.43,9.14,37.2,16.24,0.11,0.13,1.13,23.37,11.15,103.35,3.14,10175.24,0,16.92,61.89,3.48,3.98,2.22,1.92,4.72,5.2,232.1,1.95,28.34,13.68,0.13,0.14,1.14,24.19,12.53,61.37,2.47,NA,0,9.17,37.57
-4.69,72.66,-3.22,-0.06,0.05,0.84,250.55,14.49,117.67,103.49,1.06,-16.48,-15.48,32.97,106.46,11.04,1,6312.29,4.62,25.85,82.06,0.7,-9.45,0.28,0.01,0.08,0.97,148.35,6.51,69.72,88.37,1.07,-14.57,-13.57,57.92,107.37,31.1,1.22,5730.2,19.32,23.32,76.97,7.23,-152.33,1.78,0.04,0.09,0.79,89.67,3.26,55.02,49.66,1.05,-22.06,-21.06,123.29,104.75,32.22,0.55,NA,17.61,20.71,136.09
-1.6,1315.85,-1.23,0.08,0.28,0.3,281.3,52.82,190.45,6.06,1,-824.69,-824.25,22,100.12,2.56,0,5532.45,29.68,18.19,110.9,-1.45,-144.96,-1.28,0.13,0.28,0.31,321.8,46.58,228.34,8.38,0.99,98.84,99.95,26.6,99,2.97,0.01,5030.57,25.69,24.8,108.13,0.02,0.04,0.02,0.21,0.75,1.08,339.02,52.8,98.01,32.75,0.53,1.15,2.15,30.76,53.3,8.8,1.03,NA,19.42,20.41,68.45
6.2,82.17,1.51,0.01,0.56,0.8,88.88,34.34,28.93,14.99,0.9,11.99,13.25,155.96,92.46,21.08,0.47,17435.09,38.01,36.47,84.96,-6.2,-10373.93,-1.98,0.01,0.46,0.66,116.3,37.37,57.53,16.77,1,1665.93,1673.5,128.44,99.94,4.43,0.44,17636.24,21.79,43.02,94.4,1.72,96.25,0.52,0.02,0.56,0.75,110.3,42.26,55.41,14.71,0.98,54.98,56.12,148.59,97.97,17.24,0.49,12275.67,20.79,32.46,64.74
