"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63"
2.98,51.42,5.48,1.17,2.62,3.44,668.75,214.78,148.07,122.47,0.94,16.23,17.23,10.19,94.2,7.38,3.48,23900.5,0,13.23,37.9,3.99,88.34,6.31,2.41,4.32,5.4,577.45,163.82,85.98,94.22,0.95,21.15,22.15,10.74,95.48,9.95,4.59,NA,0,10.68,35.3,1.85,28.64,17.62,3.18,5.24,6.79,3469.28,842.53,409.62,644.55,0.94,14.49,15.49,2.93,93.54,1.98,4.67,NA,0,10.29,35.74
39.39,45.99,31.12,2.49,4.88,5.06,287.54,91.45,22.05,7.15,0.14,0.17,1.17,60.83,14.35,310.43,2.71,NA,5.72,16.94,28.06,21.99,25.01,21.12,2.37,5.26,5.43,350.59,113.11,25.29,6.69,0.12,0.14,1.14,43.85,12.11,230.9,2.29,43892.66,4.01,21,40.44,16.79,18.52,19.69,0.66,7.19,7.24,426.9,233.17,22.88,1.63,0.09,0.1,1.1,34.08,9.38,248.42,2.35,38495.54,3.04,20.28,37.53
14.97,18.78,6.03,0.65,3.21,3.73,146.57,66.53,25.94,13.56,0.2,0.25,1.25,37.89,20.27,102.54,2.5,30866.14,0,9.23,49.88,19.02,22.25,7.73,1.05,4.64,5.44,148.45,56.2,15.65,12.6,0.13,0.16,1.17,45.09,14.53,193.22,2.08,33190.54,0,10.61,46.97,7.79,12.84,4.09,0.26,1.29,1.63,191.11,71.94,69.65,23.87,0.39,0.65,1.65,30.79,39.32,39.21,1.54,27016.15,0,12.07,58.04
-5.31,-5.61,-6.38,8.03,18.84,18.84,118.99,248.18,22.97,0,0.05,0.06,1.06,-0.14,5.33,-99.62,NA,NA,0,6.21,8616.67,0.48,5.66,0.31,0.24,1.09,1.09,234.02,179.58,211.04,NA,0.91,10.67,11.67,1.96,91.43,0.53,NA,NA,0,0.95,70.34,0.99,9.53,0.84,0.17,1.12,1.12,310.86,260.22,275.54,NA,0.9,8.64,9.64,0.99,89.63,1.1,NA,NA,0,0,0
1.64,13.33,2.2,0.29,0.6,1.08,315.79,130.33,424.4,206.47,0.88,7.15,8.15,6.48,87.73,3.99,2.2,NA,0,6.51,49.09,2.61,26.16,2.26,0.37,0.49,0.64,316.22,35.38,280.8,41.46,0.9,9.03,10.03,9.03,90.03,10.23,0.23,7551.5,0,5.57,33.35,6.87,40.01,5.59,0.72,0.82,0.83,296.02,24.53,242.48,2.79,0.83,4.82,5.82,14.83,82.82,23.97,0.56,9753,0,6.47,30.95
2.41,5.4,1.13,0.03,0.55,3.72,169.97,14.8,21.23,90.52,0.55,1.24,2.24,35.55,55.38,23.19,2.19,NA,4.14,15.48,60.86,3.52,6.28,2.24,0.41,1.57,2.67,232.36,69.05,59.4,66.25,0.45,0.8,1.79,37.26,43.99,19.25,2.43,10700.83,0,21.48,75.58,2.21,4.22,0.99,0.01,1.47,2.36,163.18,76.28,45.24,47.28,0.47,0.9,1.91,52.59,47.64,21.21,2.97,11182.11,4.4,22.59,79.12
20.39,-228.67,6.63,0.48,0.73,0.84,118.3,32.42,121.9,13.97,1.09,-12.21,-11.21,69.44,108.92,21.2,-0.82,NA,3.41,15.94,61.95,23.38,152.79,5.62,0.61,0.98,1.12,87.73,26.66,70.51,10.23,0.85,5.53,6.53,91.96,84.69,29.93,2.59,15092,1.74,16.48,63.53,0.59,5,0.2,0.46,1.01,1.08,123.65,55.98,103.52,8.38,0.88,7.41,8.41,71.03,88.11,3.41,1.63,14616.83,0,23.93,91.29
1.27,1.69,3.69,2.73,3.08,3.22,1059.47,30.05,87.34,12.97,0.25,0.33,1.33,10.68,25,20.62,1.23,NA,0.08,27.4,58.91,1.28,4.03,3.72,0.45,0.51,0.59,1059.77,29.27,539.65,45.61,0.68,2.15,3.15,10.56,68.22,8.32,0.68,30367,0.11,26.94,50.5,2.51,7.11,7.76,0.45,0.52,0.7,1125.53,34.84,531.24,101.68,0.65,1.83,2.83,11.1,64.7,10.87,0.77,29539.52,0.09,26.55,48.94
11.47,16.31,3.3,0.72,1.17,1.35,104.76,11.77,26.04,4.63,0.3,0.42,1.42,86.85,29.68,57.48,1.1,NA,1.29,21.7,78.18,12.44,18.71,4.23,0.43,0.72,0.83,124.04,10.9,37.53,3.97,0.34,0.5,1.5,84.77,33.5,52.73,0.91,14009.16,0,24.58,76.56,7.28,11.33,2.71,0.41,0.68,0.94,135.68,8.66,32.04,8.36,0.36,0.56,1.56,80.74,35.72,39.1,0.96,13838.74,8.65,27.38,81.16
1.51,72.23,0.28,0,0.59,0.85,68.68,36.93,61.3,16.58,0.98,46.77,47.96,41.82,97.92,4.8,0.26,NA,2.34,7.61,85.67,1.65,7.68,0.25,0.01,0.66,1.03,55.86,25.43,39.05,14.62,0.76,3.53,4.66,47.62,78.55,10.75,0.92,13232.15,0,7.04,81.45,2.82,14.67,0.5,0.02,0.75,0.81,64.77,35.16,48.29,2.79,0.79,4.13,5.2,45.52,80.76,11.88,0.56,15351.98,0,7.6,77.94
1.33,1.45,1.67,9.79,10.38,11.13,459.18,21.84,36.95,28.16,0.09,0.1,1.1,21.3,8.81,90.33,10.09,NA,0,25.19,67.26,-34.28,-40.97,-196.98,3.91,4.33,6.9,2097.39,121.71,178.8,761.17,0.16,0.2,1.2,-7.36,16.32,-172.68,36.77,-1293.5,5.45,154.71,-465.75,-21.19,-25.02,-43.21,3.05,4.35,7.52,742.15,126.41,59.78,312.79,0.15,0.18,1.18,-4.64,15.29,-119.66,NA,176.5,5.09,33.74,1657.79
4.86,9.06,3.6,0.52,1.46,1.54,270.04,89.64,92.99,8.28,0.42,0.78,1.86,20.27,46.37,29.69,1.33,NA,4.53,11.43,49.84,NA,NA,3.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19171.72,NA,11.55,47.12,1.15,1.75,1.11,1.65,2.06,2.28,349.2,40.07,95.84,21.3,0.31,0.47,1.51,14.91,33.97,26.75,1.89,14813.72,0,13.2,56
35.85,103.33,42.4,1.24,1.31,1.49,430.46,17.72,271.87,51.64,0.65,1.88,2.88,35.85,65.3,55.67,10.98,NA,0,0,0,6.15,16.73,17.55,1.06,1.06,1.16,1042.47,1.19,637.9,60.46,0.63,1.72,2.72,6.15,63.26,12.07,1.36,NA,0,0,0,14.03,31.75,37.88,1.38,1.38,1.47,982.96,0.88,533.66,46.93,0.56,1.26,2.26,14.03,55.81,32.08,2.41,NA,0,0,0
6.82,61.01,20.41,2.03,2.82,2.97,1090.19,67.92,85.19,12.22,0.88,7.89,8.95,8.74,88.83,19.47,1.2,NA,12.14,5.78,13.99,-5.18,-76.23,-14.79,0.64,2.26,2.41,1042.09,221.64,136.95,20.4,0.93,13.65,14.72,-2.98,93.21,2.21,1.28,NA,9.63,6.28,14.02,-0.88,-14.87,-1.53,0.56,1.35,1.43,627.4,100.65,127.11,9.94,0.93,15.6,16.81,1.95,94.05,9.89,1.11,20238.5,6.3,4.89,18.35
0.08,0.18,0.09,1.27,2.12,3.99,399.92,47.27,56.18,106.86,0.53,1.15,2.15,22.3,53.47,22.8,2.02,NA,32.02,24.41,56.7,5.5,9.44,5.1,1.13,2.54,4.22,338.4,71.32,50.53,86.46,0.42,0.72,1.72,33.43,41.77,43.46,2.38,17122.25,25.33,25.9,50.73,20.84,30.18,16.37,1.61,3.22,4.44,286.06,74.27,46.17,57.17,0.31,0.45,1.45,51.35,30.97,74.35,3.02,23850.25,12.02,23.98,48.07
-0.23,-2.96,-0.09,0.66,1.02,1.04,141.33,38.47,106.11,1.9,0.92,11.8,12.8,44.19,92.19,8.61,1.12,NA,0,17.25,79.92,0,-0.01,0,0.26,1.12,1.14,161.62,99.03,115.57,1.82,0.9,8.62,9.62,47.39,89.61,11.53,1.55,23901.2,0,20.99,74.31,-0.14,-1.04,-0.04,0.44,1.17,1.23,115.59,59.24,81.19,5.06,0.87,6.53,7.53,56.31,86.73,11.25,2.34,17659.33,0,17.93,77.39
-35.02,-46.42,-9.31,2.85,2.85,4.06,96.72,NA,23.4,28.67,0.25,0.33,1.33,-0.62,24.56,-130.44,NA,1402,0,9.14,564.55,-31.37,-53.11,-19.08,1.58,1.61,2.49,222.02,2.65,86.57,77.39,0.41,0.69,1.69,2.73,40.94,-76.62,NA,1045,0,20.74,626.22,15.58,19.85,5.52,3.38,3.38,4.7,128.94,NA,26.99,36.08,0.22,0.27,1.27,31.24,21.55,72.3,NA,6406,0,5.55,44.07
0.63,34.39,0.27,0.12,0.65,1.02,152.6,78.93,148.12,54.31,0.98,53.24,54.24,19.14,98.16,0.72,5.17,NA,0,7.76,-5056.39,0.6,30.99,0.37,0.12,0.88,1.02,228.79,166.69,221.1,31.92,0.98,50.81,51.81,18.34,98.07,0.66,9.67,6828.05,0,11.12,95.97,0.42,19.04,0.26,0.04,0.94,1.02,225.73,196.61,218.05,17.44,0.98,44.38,45.38,16.78,97.8,0.57,2.98,6281.25,0,10.15,98.85
37.77,-221.06,18.53,0.1,0.64,0.68,178.59,110.83,204.27,6.67,1.17,-6.85,-5.85,52.07,117.09,66.67,-0.81,63469.4,0,7.01,14.79,21.51,400.03,12.2,0.21,0.68,0.69,206.99,72.97,154.73,2.02,0.95,17.6,18.6,33.53,94.62,39.56,0.6,30953.8,0,6.82,27.02,36.08,94.01,32.26,0.31,1.74,1.74,325.49,142.16,81.77,0.36,0.62,1.61,2.61,39.45,61.62,66.46,5.73,77455.2,30.86,3.01,7.07
-0.64,-8.14,-0.35,0.36,0.55,0.56,196.94,32.77,84.77,2.9,0.92,11.67,12.67,20.17,92.11,18.3,0.17,12993.5,48.33,11.26,72.59,0.67,7.45,0.34,0.31,0.73,0.74,186.48,69.82,94.34,2.65,0.91,10.11,11.11,26.32,91,21.03,0.29,3330,39.32,13.1,220.43,36.67,80.48,8.79,1.07,1.57,1.6,87.26,22.62,22.64,1.51,0.54,1.19,2.19,79,54.43,100.89,2.95,NA,26.23,10.15,217.07
0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,0,NA,NA,0.05,0.41,0.03,0.41,0.89,0.89,197.27,66.56,139.92,NA,0.88,7.1,8.1,4.12,87.65,2.28,0.85,4492,0,2.2,44.23,6.06,55.48,2.62,0.35,1.07,1.07,157.65,94.41,130.73,NA,0.89,8.16,9.16,20.18,89.09,11.95,1.69,18568.5,0,6.12,47.17
3.82,13.16,1.34,0.22,0.81,0.94,127.98,48.27,81.83,10.97,0.71,2.44,3.44,3.82,70.97,14.42,0.9,NA,6.31,0,0,-4.91,-18.39,-1.61,0.1,0.68,0.87,119.65,49.45,86.4,16.74,0.73,2.75,3.75,-4.91,73.31,14.89,0.74,NA,0,0,0,3.01,13.68,1.58,0.31,1.14,1.14,190.53,93.87,113.17,NA,0.78,3.54,4.54,3.01,77.99,19.21,1.28,NA,11,0,0
0.46,0.72,0.5,0,1.36,1.45,402.58,179.14,64.15,12.71,0.36,0.57,1.58,18.05,36.69,13.06,1.28,NA,18.28,19.46,73.09,0.17,0.33,0.25,0,1.1,1.29,513.56,237.34,96.93,41.6,0.48,0.91,1.91,13.06,47.62,6.83,1.27,31739.57,24.18,18.14,74.78,1.26,2.32,1.44,0,1.29,1.43,415.85,214.05,57.47,22.59,0.46,0.84,1.84,13.26,45.69,11.28,1.4,39226.14,26.73,13.71,59.62
0.26,1.01,0.42,0.01,0.41,0.85,583.83,95.3,204.17,109.05,0.61,2.37,3.86,16.8,74.1,6.05,0.67,NA,21.87,26.52,74.4,0.92,3.56,1.26,0.08,0.5,0.84,497.89,97.78,168.03,79.63,0.63,2.43,3.86,15.95,74.12,11.54,0.65,13502.21,21.97,20.5,82.3,-4.1,-16.52,-8.89,0.04,0.76,1.04,524.98,260.23,328.39,102.46,0.62,2.51,4.03,6.08,75.21,0.84,0.77,9690.48,19.32,22.08,91.83
-2.79,-22.03,-1.81,0.4,1.47,1.5,235.5,112.03,154.2,5.49,0.87,6.88,7.88,33.72,87.31,-3.14,85.93,NA,0,23.62,94.05,-14.19,-3323.18,-7.57,0.42,1.19,1.23,194.68,82.92,155.41,7.19,1,233.14,234.14,27.41,99.57,-14.2,4.23,14248.74,0,22.19,125.24,-34.21,3518.5,-21.04,0.54,1.29,1.33,223.85,112.92,165.94,6.88,1.01,-103.86,-102.86,15.72,100.97,-33.83,-3.74,21417.86,0,30.71,180.59
4.39,6.79,2.3,0.41,1.21,1.48,191.32,45.12,31.94,15.73,0.35,0.55,1.55,56.5,35.28,46.11,1.23,11864.63,13.17,27.31,80.5,4.39,6.79,2.3,0.6,1.75,2.15,191.32,45.12,31.94,15.73,0.35,0.55,1.55,56.5,35.28,46.11,1.4,NA,13.17,27.31,80.5,1.53,2.65,0.84,0.55,1.47,1.75,199.52,56.16,55.23,17.87,0.42,0.73,1.73,57.19,42.1,23.62,1.48,12863.43,9.02,30.51,83.63
2.52,20.53,2.02,0.19,0.64,0.65,291.62,111.96,253.03,2.43,0.88,7.15,8.15,2.52,87.73,11.17,0.29,NA,0,0,0,3.88,27.25,2.04,0.58,0.7,0.71,191.61,20.76,162.05,1.24,0.86,6.02,7.02,3.88,85.75,20.97,0.37,NA,0,0,0,2.95,30.78,1.81,0,0.93,0.93,222.56,166.9,167.23,0.67,0.9,9.42,10.42,2.95,90.4,11.89,0.79,NA,5.82,0,0
8.99,11.81,11.28,0.56,0.74,1.47,456.34,14.88,81.34,60.08,0.24,0.31,1.31,21.71,23.86,111.17,1.11,NA,0,15.94,30.6,-3.68,-5.3,-4.37,0.11,0.26,0.98,433.17,13.23,87.99,63.51,0.3,0.44,1.44,9.36,30.42,45.25,0.99,36677.85,0,15.48,47.21,-6.76,-10.76,-9.55,0.03,0.15,0.81,514.16,14.47,120.48,80.19,0.37,0.59,1.59,7.31,37.15,36.77,0.94,34527.26,0,19.87,52.51
-4.78,-7.03,-2.82,0.01,0.7,1.77,214.39,42.69,54.46,67.65,0.31,0.46,1.47,54.13,31.95,16.25,1.45,NA,3.79,34.7,90.45,2.03,2.63,1.16,0.02,1.02,2.5,208.89,46.12,31.67,68.66,0.23,0.3,1.3,64.33,22.88,49.56,1.77,13281.12,6.91,35.65,82.07,5.37,6.36,3.08,0.19,1.69,3.78,208.93,46.13,30.63,64.63,0.16,0.19,1.19,67.29,15.66,98.7,1.97,12744.44,0,35.55,79.32
4.42,5.33,5.21,0.06,1.37,3.88,428.97,63.5,48.54,123.6,0.17,0.2,1.2,47.49,16.98,36.42,1.56,NA,0,50.76,82.18,3.05,3.67,3.84,0.31,1.42,4.3,459.49,54.98,49.4,144.34,0.17,0.2,1.2,47.58,16.84,33.22,1.64,11048.04,0,56.06,85.14,2.41,2.87,2.93,0.44,1.39,4.4,441.51,43.61,46.25,141.18,0.16,0.19,1.19,47.2,15.92,31.93,1.64,9639.61,0,54.32,86.39
9.31,36.33,10.09,0.73,1.72,2.02,394.31,75.89,76.83,23.19,0.73,2.85,3.9,19.79,74.36,21.1,1.06,77150.61,0,11.35,28.79,17.39,52.45,17.55,0.13,1.03,1.26,368.41,91.89,106.98,25.28,0.66,1.98,3.02,27.95,66.85,36.14,0.91,81864.82,0,10.66,26.53,9.95,32.28,9.68,0,0.47,0.59,354.16,87.52,186.96,22.66,0.67,2.19,3.25,21.18,69.19,25.35,0.51,94248.55,0,10.93,28.01
4.65,6.41,3.28,1.45,3.3,3.9,256.45,104.03,56.14,33.79,0.27,0.38,1.38,75.73,27.46,22.49,5.89,16733.26,0,50.08,88.94,1.55,2.7,1.17,0.45,1.91,2.21,275.69,152.74,104.19,31.01,0.43,0.74,1.74,70.4,42.62,6.78,4.03,19697.22,0,52,95.1,3.71,5.99,2.54,0.21,2.25,2.56,249.49,170.99,83.85,26.06,0.38,0.61,1.61,74.01,38.07,14.24,5.11,20585.68,0,48.19,88.3
0.02,-0.02,0,-0.23,-0.18,0.56,48.47,0,60.55,45.44,2.02,-1.98,-0.98,22.27,201.93,6.2,-0.9,NA,0,2.96,48.37,126.12,14222.09,17.79,-0.86,-0.74,2.36,51.49,NA,17.06,53.56,0.99,111.77,112.77,140.19,99.11,142.74,3.2,3184.62,0,1.99,29.68,1.44,56.12,0.19,-0.44,-1.21,-5.21,48.51,4.14,11.72,34.42,0.97,38.04,39.04,13.53,97.44,20.5,15.22,146.45,-42.11,1.61,517.5
-7.26,-8.12,-8.14,0.62,1.58,3.8,408.02,30.94,32.5,73.11,0.11,0.12,1.12,32.46,10.59,17.41,1.31,NA,0,44.53,89.22,-10.31,-12.11,-11.22,0.04,0.81,2.37,397.55,35.5,46.05,72.82,0.15,0.18,1.18,34.52,14.91,-32.93,1.2,13385.93,0,48.83,103.74,-1.13,-1.33,-1.24,0.19,0.91,2.92,400.96,26,36.39,74.27,0.15,0.18,1.18,40.06,14.95,33.12,1.23,13957.43,4.29,45.38,91
-4.01,-14.78,-19.52,0.64,0.64,0.79,1654.46,NA,1276.58,196.22,0.73,2.69,3.69,-4.01,72.87,13.87,0.64,NA,0,0,0,-53.67,208.74,-597.29,0.42,0.42,0.54,4061.67,NA,5036.14,626.76,1.26,-4.89,-3.89,-53.67,125.71,-30.37,-0.81,NA,0,0,0,33.97,184.68,140.92,0.91,1.11,1.23,1510.13,243.87,1218.83,141.53,0.82,4.44,5.44,33.97,81.61,45.58,NA,NA,0,0,0
2.55,19.81,2.31,0,0.44,0.57,329.77,109.27,263.03,35.2,0.87,6.77,7.77,26.8,87.13,5.65,0.34,NA,0,21.97,72.08,3.12,17.5,2.07,0.02,0.24,0.39,242.47,33.26,179.54,27.78,0.82,4.61,5.61,36.08,82.18,8.46,0.36,20031.05,0,21.89,78.13,1.39,8.05,0.93,0.07,0.33,0.51,243.88,47.93,188.41,34.99,0.83,4.79,5.79,34.32,82.73,6.74,0.37,22668.82,0,22.06,77.39
8.92,52.21,3.24,0,0.43,0.86,132.07,42.75,24.9,44.88,0.83,4.85,5.85,49.93,82.92,28.45,0.62,NA,58.28,14.88,61.78,2.11,10.91,0.96,0.01,0.4,0.93,166,48.16,36.23,65.44,0.81,4.18,5.18,41.85,80.68,11.9,0.74,22209.3,52.98,18.07,73.29,-7.81,-51.68,-8.52,0.02,0.37,0.77,396.87,45.39,45.37,53.42,0.85,5.62,6.62,11.07,84.89,-4.8,0.89,18565.74,21.65,20.59,101.33
54.66,58.25,41.88,2.47,5.27,6.84,278.91,45.72,16.33,26,0.06,0.07,1.07,61.48,6.16,988.91,1.58,NA,0,5.22,8.5,24.31,32.81,30.06,0.08,1.34,1.78,451.36,144.44,114.53,50.72,0.26,0.35,1.35,31.08,25.93,116.55,1.37,76953.14,0,8.38,15.81,26.01,27.11,27.84,4.48,9.51,12.88,389.58,74.65,14.83,50.58,0.04,0.04,1.04,36.06,4.03,784,1.91,66275.1,0,10.75,20.17
1.16,8.56,0.57,0.05,0.5,0.81,178.5,56.54,100.99,40.31,0.85,6.27,7.41,75.71,86.5,12.54,0.63,NA,14.91,36.56,86.27,-2.46,-20,-1.26,0.03,0.44,0.78,186.69,56.56,107.06,47.11,0.87,7.05,8.14,76.44,87.71,9.17,0.57,12988.25,16.59,40.36,90.32,0.33,2.47,0.17,0.05,0.42,0.74,186.87,54.22,117.47,49.19,0.86,6.37,7.37,81.33,86.43,6.05,0.46,13088.38,16.8,41.58,93.56
21.12,25.26,18.06,4.29,5.58,5.87,311.27,63.64,39.4,14.66,0.16,0.19,1.2,35.59,16.41,142.36,14.82,NA,3.27,12.38,33.87,16.03,17.29,12.86,11.83,12.58,13.09,292.96,15.63,21.03,11.02,0.07,0.08,1.08,31.51,7.28,238.33,19.76,26678,0,12.43,42.06,1.62,1.75,2.3,12.15,12.82,13.16,516.24,25.02,30.58,12.86,0.07,0.08,1.08,3.39,7.34,37.62,26.71,4305,1.35,2.51,30.34
0.33,6,0.08,0.09,0.6,0.6,87.51,37.78,73.95,NA,0.95,17.28,18.28,4.87,94.53,19.91,0.3,NA,4.56,1.09,16.78,1.32,23.15,0.33,0.11,0.62,0.62,91.64,43.84,85.14,NA,0.94,16.49,17.49,4.88,94.28,18.2,0.14,38287,0,0.89,14.66,-0.36,-7.32,-0.1,0.27,0.84,0.84,98.25,52.34,92.25,NA,0.95,19.09,20.09,2.9,95.02,18.79,0.25,40844,0,0.88,13.48
-1.29,-1.5,-1.22,1.26,3.98,5,344.14,102.54,37.67,38.93,0.14,0.16,1.16,20.61,14.05,6.4,1.99,NA,0,20.71,105.49,0.21,0.25,0.23,0.44,3.53,4.52,398.87,154.22,49.9,50.21,0.15,0.18,1.18,19.56,14.9,16,2.05,12174.19,0,21.14,111.52,1.5,1.61,1.38,0.36,10.48,12.31,335.61,154.66,15.29,28.35,0.07,0.07,1.07,22.91,6.9,105.19,2.2,13810.14,0,19.74,88.2
16.14,32.72,30.4,1.93,1.94,1.94,685.66,4.4,341.71,0,0.51,1.03,2.03,32.1,50.68,31.85,23.47,NA,0,30.07,43.46,26.64,54.86,42.59,1.06,1.58,1.58,583.56,153.33,294.71,NA,0.51,1.06,2.06,34.23,51.44,52.37,2.69,9623.67,0,12.13,18.52,23.78,59.45,47.28,0.51,1.4,1.4,723.79,380.87,428.31,NA,0.6,1.5,2.5,27.37,60.01,39.63,3,11011.33,0,7.15,10.37
16.3,16.82,29.85,18.76,24.43,27.58,666.64,117.05,20.63,65.95,0.03,0.03,1.03,32.71,3.13,637.41,7.17,NA,0,30.05,39.62,17.51,17.91,33.18,28.27,35.81,40.11,691.88,114.65,15.22,66.39,0.02,0.02,1.02,31.8,2.23,918.36,9.36,30158.57,0,27.1,36.25,13.47,13.96,22.4,9.48,12.03,14.93,605.08,53.46,20.97,61.64,0.04,0.04,1.04,27.73,3.51,491.58,2.03,39895.08,0,23.7,30.6
13.25,44.98,4.33,0.73,1.22,1.22,118.93,39.85,78,NA,0.71,2.4,3.4,33.63,70.55,25.83,1.97,NA,3.07,6.66,49.03,-29.21,-457.64,-9.86,0.18,0.63,0.63,123.2,51.11,112.98,NA,0.94,14.67,15.67,9.68,93.62,-16.76,0.17,10269.38,0,13.12,143.55,37.21,87.15,13.96,0.67,1.19,1.19,136.57,39.93,76.34,NA,0.57,1.34,2.34,58.98,57.31,85.44,1.31,41207.43,0,8.17,26.64
0.55,3.25,0.59,0.44,0.47,2.43,391.86,2.48,29.2,147.84,0.83,4.93,5.93,33.6,83.13,14.05,1.53,NA,11.66,35.58,71.2,-13.64,1508.87,-29.05,0.25,0.25,1.22,777.33,1.87,374.45,395.74,1.01,-111.6,-110.6,9.11,100.9,-5.19,1.34,7078.67,3.68,48.45,100.23,0.48,0.76,0.89,0.28,0.29,1.95,675.72,1,247.83,418.54,0.37,0.6,1.6,8.04,37.33,21.32,2.3,6899.33,0,14.03,43.55
2.28,21.49,2.24,0.05,0.62,1.02,220.55,156.29,272.83,110.29,0.89,8.42,9.42,4.04,89.38,10.11,1.12,NA,12.06,1.72,13.56,0.49,13.49,1.31,0.03,0.16,0.25,981.87,118.74,916.74,87.61,0.96,26.72,27.72,2.15,96.39,2.56,0.05,9760,1.73,4.48,34.82,1.44,2.27,2.85,0.27,0.53,0.78,718.38,66.33,256.78,65.41,0.36,0.57,1.57,9.21,36.31,9.79,0.89,11979,0,15.32,50.66
3.1,5.15,1.81,0.01,1.77,2.5,212.78,101.93,45.73,50.32,0.4,0.66,1.66,21.86,39.78,19.84,3.58,NA,10.79,10.96,61.96,2.16,5.54,2.28,0.09,1.06,1.68,385.75,190.22,126.23,124.07,0.61,1.57,2.57,14.12,61.06,8.08,3.68,25613.26,18.74,12.65,62.41,2.17,5.21,1.85,0.2,0.91,1.62,309.57,110.6,120.71,113.28,0.58,1.39,2.4,15.56,58.3,10,2.55,27181.81,11.5,11.39,56.34
-0.06,-0.34,-0.12,0.16,1.51,1.68,676.58,271.57,200.5,32.98,0.81,4.35,5.35,2.77,81.3,7.32,1.42,NA,0,5.26,26.6,-0.83,-2.88,-1.65,0.45,0.75,1.26,721.93,56.44,188.95,96.89,0.71,2.46,3.46,3.92,71.1,15.38,1.11,21394,0,9.39,25.18,0.02,0.06,0.02,1.19,1.5,1.5,373.36,28.08,92.6,NA,0.7,2.3,3.3,5.27,69.67,11.38,1.2,16671,0,5.38,34.06
13.21,75.17,11.46,0.08,1.19,1.22,315.8,284.5,256.14,6.72,0.82,4.68,5.69,25.54,82.42,16.06,NA,14221.4,0,10.7,52.65,4.82,29.61,7.59,0.53,1.08,1.14,574.69,256.48,469.95,31.92,0.84,5.14,6.14,34.95,83.72,5.76,NA,4887.6,0,47.43,142.57,10.93,46.08,8.59,0.7,1.21,1.24,286.02,109.24,213.82,5.3,0.76,3.22,4.22,33.85,76.29,14.32,NA,8659.67,0,18.01,129.97
0.87,3,0.99,0.26,0.65,0.67,414.48,99.47,254.35,5.81,0.62,2.14,3.44,3.72,70.95,13.24,0.5,3983.47,0,3.25,49.46,-0.87,-2.8,-0.97,0.15,0.44,0.64,409.35,73.52,248.54,49.92,0.62,1.99,3.23,3.16,69.02,13.31,0.51,8392.22,0,4.52,63.84,0.05,0.15,0.04,0.25,0.65,0.75,352.96,89.17,222.21,22.71,0.64,2.05,3.2,4.69,68.79,14.9,0.6,8500.13,0,4.51,81.34
27.82,51.78,10.46,1.02,2.08,2.81,136.93,28.56,27.09,20.06,0.46,0.86,1.86,107.52,46.28,94.79,1.85,NA,21.65,29.98,57.75,-0.64,-5.32,-0.36,0.07,0.55,0.78,207.93,39.84,62.24,19.45,0.88,7.35,8.35,54.52,88.02,9.7,0.85,15823.32,55.28,31.42,75.6,14.48,52,6.82,0.14,0.62,0.94,171.61,25.8,41.89,17.54,0.72,2.59,3.59,81.06,72.16,30.55,0.94,20263.55,44.35,31.39,63.87
2.72,24.54,0.56,0.25,0.77,1.13,74.74,34.07,65.66,23.99,0.89,8.02,9.02,21.92,88.92,3.06,NA,1645.5,0,3.94,380.67,1.5,14.93,0.4,0.19,0.6,0.89,96.98,35.02,85.92,25.51,0.9,8.96,9.96,15.91,89.96,4.84,0.51,NA,0,3.83,89.6,0.2,1.79,0.06,0.01,0.64,0.95,116.67,65.17,95.2,32.15,0.89,8.14,9.15,16.26,89.07,7.08,0.73,7582,6.26,5.15,83.86
11.78,14.69,8.02,0.68,2.7,3.63,247.77,68.14,33.79,31.96,0.17,0.21,1.25,49.49,19.85,173.83,1.65,NA,0,25.67,56.84,9.69,12.67,7.48,0.71,1.75,2.53,281.9,57.84,55.96,44.58,0.22,0.29,1.31,49.75,23.51,119.72,1.6,17411.38,0,30.94,64.2,6.72,9.03,4.84,0.18,1.21,2.11,261.98,62.93,61.52,56.55,0.26,0.34,1.34,51.58,25.57,88.42,1.51,18853.9,0,32.28,65.5
3.17,4.57,1.91,1.31,2.88,3.08,219.86,77.68,49.46,9.9,0.31,0.44,1.44,55.17,30.6,20.79,2.52,12246.17,0,31.41,88.69,0.69,0.96,0.56,0.55,2.8,3.03,297.05,148.79,66.28,15.58,0.28,0.4,1.4,57.37,28.51,18.01,2.45,16811.5,0,46.13,91.05,0.27,0.64,0.19,0.91,1.38,1.42,254.76,62.47,132.62,5.77,0.58,1.37,2.37,52.15,57.83,8.1,1.82,16780.13,0,36.31,88.18
