"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63"
22.76,32.43,2.51,0.82,2.44,2.44,40.09,19.05,11.74,NA,0.3,0.42,1.42,348.06,29.8,76.39,NA,NA,0,35.83,92.49,0.76,8.09,0.89,0.04,0.22,1.07,423.05,68.58,375.22,323.98,0.91,9.58,10.58,42.77,90.55,0.84,NA,6050,0,48.68,98.48,0.31,2.72,0.26,0.01,0.41,1.11,303.22,102.66,260.88,185.19,0.88,7.7,8.71,49.69,88.52,0.35,NA,6073.5,0,41.14,97.64
11.67,24.35,6.62,0.49,1.19,1.64,206.48,71.5,102.14,46,0.51,1.06,2.09,22.29,52.09,25.84,2.67,NA,0,6.03,44.46,18.11,26.56,7.91,0.29,1.71,2.64,159.38,68.89,48.59,45.96,0.32,0.47,1.47,31.38,31.8,61.81,3.76,65848.57,0,5.79,35.59,10.81,15.45,4.73,0.94,2,2.92,159.19,46.65,44.09,41.54,0.29,0.41,1.43,23.99,30.01,40.63,3.94,54805.41,0,5.76,45.21
18.27,26.42,14.94,0.01,0.14,0.15,297.7,11.93,81.93,0.49,0.31,0.45,1.45,34.74,30.86,62.2,0.73,31275.7,2.45,13.47,40.48,11.4,17.92,10.25,0,0.13,0.14,328.22,13.99,74.84,1.11,0.36,0.57,1.57,28.6,36.4,33.45,0.67,25854.74,12.3,15.47,51.89,12.06,16.21,12.54,0.01,0.27,0.34,378.75,23.8,69.79,6.58,0.26,0.34,1.34,28.6,25.63,49.69,0.81,28343.9,6.1,17.21,49.1
41.33,43.33,89.67,NA,NA,NA,789.73,0,0,0,0.05,0.05,1.05,41.33,4.61,896.67,NA,NA,0,0,0,12.19,12.44,58.83,NA,NA,NA,1762.04,NA,NA,NA,0.02,0.02,1.02,18.44,2.07,588.33,NA,NA,0,30.17,33.96,14.34,14.6,88.99,NA,NA,NA,2258.47,NA,NA,NA,0.02,0.02,1.02,14.34,1.77,808.33,NA,NA,0,0,0
24.63,30.49,18.49,2.81,3.55,4.26,273.18,34.84,49.46,35.71,0.19,0.24,1.24,38.12,19.22,137.93,3.76,NA,0,10.12,29.86,23.37,28.63,18.52,3.27,3.81,4.47,289.18,24.29,49.39,32.61,0.18,0.22,1.22,35.83,18.34,135.5,3.68,69753.53,0,9.87,29.42,21.24,28.08,19.18,1.3,1.73,2.32,328.66,31.2,77.03,45.86,0.24,0.32,1.32,30.65,24.36,92.96,1.7,92856.92,0,8.49,24.55
14.58,15.3,7.16,20.66,20.66,20.66,178.67,NA,8.34,NA,0.05,0.05,1.05,36.97,4.72,308.78,NA,NA,0,10.99,55,-9.18,-9.52,-8.52,77.41,77.41,77.41,338.61,NA,4.06,NA,0.04,0.04,1.04,7.19,3.55,-258.33,NA,NA,0,15.18,143.44,-3.87,-3.9,-2.99,136.36,136.36,136.36,281.7,NA,2.04,NA,0.01,0.01,1.01,11.82,0.73,-527.27,NA,NA,0,12.14,118.07
-7.82,-7.78,-4.13,-9.25,-14.81,-14.81,192.19,37.54,-6.75,NA,-0.01,-0.01,0.99,44.89,-0.55,-4004.62,2.22,NA,0,27.83,63.7,-14.1,-17.87,-10.14,0.58,3.74,3.74,262.55,145.63,46.04,0,0.21,0.27,1.27,41.91,21.09,102.56,2.59,NA,0,40.29,64.9,39.66,61.49,NA,2.67,2.7,2.7,135.49,1.4,40.5,NA,0.35,0.55,1.55,134.07,35.5,159.6,4.03,NA,0,25.8,40.7
2.96,9.93,1.38,0.18,0.67,1.21,169.22,34.99,72.14,39.64,0.7,2.35,3.35,21.37,70.16,6.94,1.18,NA,26.57,8.56,72.6,2.39,7.29,1.12,0.2,0.64,1.18,170.47,35.19,80.01,44.28,0.67,2.05,3.05,21.63,67.25,10.8,1.19,28660,19.31,8.98,72.48,4.5,12.27,1.93,0.23,0.6,1.17,156.12,29,78.97,45.9,0.63,1.73,2.73,24.86,63.34,14.53,1.22,21513,11.81,8.73,75.21
-3.83,-33.7,-2.66,0.24,0.28,1.07,252.65,9.61,220.59,176.8,0.89,7.79,8.79,16.54,88.62,-1.36,2.22,NA,0,14.14,103.18,-3.12,-55.87,-3.68,0.36,0.38,0.93,431.18,7.98,400.22,222.7,0.94,16.91,17.91,9.2,94.42,-1.17,0.47,20928,0,14.56,98.79,1.26,17.3,1.34,0.31,0.36,0.99,385.83,17.51,352.44,222.39,0.93,12.74,13.74,8.65,92.72,6.78,0.89,22653,0,7.83,50.76
0.11,0.14,0.05,0.25,2.36,4.75,168.62,62.62,29.63,71.79,0.19,0.23,1.23,21.47,18.98,21.71,5.27,NA,0,9.89,75.63,0,0,0,0.9,2.19,4.53,131.85,32.11,24.9,59.16,0.21,0.27,1.27,27.28,21.02,21.73,6.1,15168.33,0,9.85,72.57,0,0,0,0.94,1.87,3.95,162.49,31.71,34.18,72.08,0.23,0.3,1.3,25.46,22.94,22.57,4.98,15255,0,11.37,70.02
0.41,0.88,0.55,1.23,1.48,1.48,497.99,64.34,264.39,0,0.54,1.17,2.17,27.26,53.97,35.69,2.45,NA,0,36.74,55.06,-4.36,-10.49,-5.62,1.49,1.7,1.7,470.33,58.08,267.74,NA,0.58,1.41,2.41,24.88,58.44,24.73,NA,17234,0,37.67,60.42,5.43,10.56,6.36,1.83,2.05,2.05,425.73,45.43,200.64,NA,0.49,0.94,1.94,36.19,48.54,11.2,NA,13565,0,35.97,72.89
-4.67,8.67,-1.81,0.52,0.64,0.64,141.46,25.77,215.18,NA,1.54,-2.86,-1.86,-4.67,153.81,-3.03,NA,NA,0,0,0,-44.35,41.17,-12.77,0.44,0.48,0.48,105.13,9.94,215.38,NA,2.08,-1.93,-0.93,-44.35,207.72,-21.35,NA,NA,0,0,0,-13.76,-77.87,-13.75,0.06,0.09,0.09,363.82,10.29,296.24,NA,0.82,4.66,5.66,-13.76,82.33,2.4,0.19,NA,0,0,0
5.38,11.85,1.38,0.17,1.83,1.83,93.01,83.47,50.22,NA,0.55,1.2,2.2,5.38,54.59,9.86,NA,NA,0,0,0,-10.78,-14.56,-8.09,2.65,3.86,3.86,273.95,84.52,70.09,NA,0.26,0.35,1.35,-10.78,25.94,-41.58,NA,NA,0,0,0,-55.13,310.61,-745.9,0,0.54,0.54,4925.12,750.79,1401.68,NA,1.18,-6.63,-5.63,-55.13,117.75,-36.72,-0.21,NA,0.04,0,0
13.31,53.54,15.26,0.17,1.33,1.33,241.81,360,309.97,0,0.75,3.02,4.02,13.31,75.13,17.72,NA,NA,0,0,0,39,45.12,5.9,9.97,10.93,10.93,55.19,4.8,4.98,NA,0.14,0.16,1.16,39,13.56,287.67,NA,1231.11,0,0,0,44.56,45.79,98.32,12.46,37.17,37.17,803.12,528.04,21.37,NA,0.03,0.03,1.03,44.56,2.69,1656.4,NA,1871.89,0,0,0
-1.49,-6.04,-0.65,0.54,1.58,1.6,157.45,49.1,47.42,1.39,0.74,2.99,4.05,27.34,75.28,29.73,1.41,NA,0,12.47,36.81,-4.34,-19.34,-1.64,0.55,1.39,1.4,137.88,57.68,69.95,0.65,0.74,3.29,4.46,29.79,77.57,27.79,1.73,16716.75,0,12.89,39.02,2.52,14.97,1.29,0.53,1.75,1.75,186.45,58.13,54.25,NA,0.81,4.82,5.95,24.12,83.18,37.29,1.43,13688,0,11.06,31.54
11.52,129.83,3.55,0.28,0.69,0.94,112.11,40.4,99.95,25.4,0.91,10.27,11.27,25.3,91.13,16.63,0.59,NA,0.1,4.25,44.14,2.07,68.72,0.77,0.16,0.65,0.93,135.31,63.22,121.59,36.13,0.97,32.26,33.26,16.35,96.99,5.35,0.31,23855.8,5.17,5.3,66.86,1.34,21.83,0.31,0.15,0.49,0.87,84.11,26.05,58.63,30.17,0.94,15.28,16.28,23.67,93.86,7.18,0.37,22672.2,23.13,5.16,68.88
1.76,9.83,0.38,0.02,0.9,1.17,37.51,56.27,63.9,17.57,0.82,4.57,5.57,3.98,82.05,2.15,NA,NA,0,0.48,37.87,4.98,6.1,2.37,0.08,1.04,5.45,174.02,30.36,31.46,140.55,0.18,0.22,1.22,6.28,18.33,27.17,NA,3867,0,0.62,13.71,0.25,0.47,0.1,0.04,0.31,1.66,140.85,17.66,64.67,88.96,0.46,0.87,1.87,1.63,46.43,8.67,2.36,1912.43,0,0.53,19.62
0.25,0.26,0.21,74.96,74.96,74.96,303.83,NA,4.01,NA,0.01,0.01,1.01,0.25,1.33,18.89,NA,NA,0,0,0,-6.86,-6.99,-42.61,52.16,51.17,51.17,2268.29,14.81,19.04,NA,0.02,0.02,1.02,-6.86,1.95,-350.81,NA,NA,1.1,0,0,-14.66,-16.09,NA,11.62,11.31,11.31,NA,NA,NA,NA,0.09,0.1,1.1,-14.66,8.85,-165.77,NA,NA,1.19,NA,0
2.05,2.05,3.16,101.48,101.48,205.2,562.78,NA,2.71,285.25,0,0,1,2.05,0.49,420,NA,NA,0,0,0,0.6,0.62,1.14,3.72,3.72,34.36,688.49,NA,19.76,613.93,0.03,0.03,1.03,0.6,2.91,20.78,NA,NA,0,0,0,0.36,0.48,0.52,0.05,1.52,3.85,522.83,196.54,134.24,317.63,0.26,0.35,1.35,0.36,25.96,1.38,NA,NA,0,0,0
4.36,16.3,4.24,0.51,1,1.12,354.29,83.61,114.44,21.06,0.73,2.74,3.74,8.78,73.28,11.5,1.12,NA,40.3,4.31,32.16,3.55,12.13,3.38,0.57,1.01,1.12,348.25,75.13,109.85,18.47,0.71,2.42,3.42,5.66,70.76,9.81,1.13,34397.67,38.58,2.01,17.37,1.84,5.76,1.81,0.51,0.88,0.99,357.82,66.26,125.12,21.72,0.68,2.14,3.14,4.3,68.11,4.74,0.99,37593,32.51,2.43,27.96
-4.77,-342.98,-1.77,0.08,0.38,0.93,135.05,36.61,129.47,72.33,0.99,70.86,71.86,30.62,98.61,-2.94,0.18,NA,0,13.13,94.93,1.67,57.46,0.67,0.16,0.48,0.96,146.52,41.44,139.17,67.47,0.97,33.34,34.34,30.97,97.09,1.72,0.39,17096.5,0,11.76,92.39,0.28,9.13,0.11,0.1,0.41,0.96,146.21,43.02,139.55,77.09,0.97,31.63,32.63,24.28,96.94,1.02,0.43,20963.63,0,9.64,81.77
19.78,76.09,5.44,0.45,1.03,1.38,100.11,41.91,71.83,25.06,0.74,2.85,3.85,48.03,74,26.74,NA,23228,0,7.77,53.36,13.04,67.73,4.06,0.3,0.69,1.01,113.59,34.72,89.77,29.53,0.81,4.19,5.19,41.36,80.75,20.82,1.02,20896.67,0,8.81,59.53,1.11,4.97,0.31,0.35,0.78,1.15,100.83,33.18,76.67,28.75,0.78,3.48,4.48,37.18,77.7,13.45,1.96,14167.75,0,9.99,76.19
53.22,60.15,51.27,6.36,6.36,6.36,350.63,0,39.93,0,0.12,0.13,1.13,53.22,11.52,462.18,3.3,NA,0,0,0,32.92,35.67,23.83,10.62,12.95,12.95,264.24,46.87,20.12,NA,0.08,0.08,1.08,32.92,7.72,426.35,NA,NA,0,0,0,17.27,18.21,12.89,19.37,19.37,19.37,271.63,NA,13.87,NA,0.05,0.05,1.05,17.27,5.16,334.6,NA,NA,0,0,0
17.07,17,7,-19.95,-21.12,-25.82,149.38,3.33,-2.83,13.52,0,0,1,17.07,-0.42,-13494.64,2.17,NA,0,0,0,-24.86,-102.04,-17.78,0.15,0.35,0.67,261.06,39.53,192.86,62.68,0.76,3.1,4.1,-24.86,75.64,0.05,0.51,NA,0,0,0,24.44,66.78,20.3,0.44,0.44,1.08,302.33,NA,189.13,122.68,0.63,1.73,2.73,24.44,63.4,52.42,1.17,NA,0,0,0
1.25,2.99,0.71,18.25,18.25,22.47,207.17,NA,9.12,39,0.58,1.4,2.4,33.76,58.37,2.14,NA,NA,0,18.51,93.89,0.91,2.15,0.47,23.34,23.34,28.37,189.19,NA,6.58,33.55,0.58,1.36,2.36,34.53,57.68,1.57,NA,5342,0,17.43,99.81,4.6,5.25,1.7,8.21,8.21,11.7,134.8,NA,11.39,40.34,0.12,0.14,1.14,70.18,12.29,37.44,NA,5605,0,24.29,98.16
22.28,-30653.13,9.05,0.31,0.31,0.42,147.93,0.04,146.02,16.97,1,-1376.81,-1375.81,73.17,100.07,33.56,0,NA,0,20.68,54.34,8.51,100.96,3.71,0.36,0.4,0.52,159.12,6.09,142.65,16.02,0.92,10.87,11.87,54.29,91.57,23.02,0.17,28121,0,19.96,64.45,31.42,79.74,13.39,0.82,0.83,1.04,155.12,0.77,92.66,19.96,0.61,1.54,2.54,70.53,60.6,71.49,1.11,40361,0,16.67,40.5
0.64,0.69,0.96,17.15,19.67,24,549.11,55.86,22.2,97.56,0.07,0.07,1.08,34.88,7.19,71.25,73.98,NA,0,51.66,84.67,-3.38,-3.72,-6.06,12.09,14.21,16.2,655.42,82.86,39.19,79.07,0.09,0.1,1.1,29.87,9.31,-30.18,143.11,12298.5,0,59.69,105.54,5.31,5.8,7.98,10.46,12.67,15.32,546.78,62.76,28.34,76.06,0.08,0.09,1.09,40.8,8.41,75.24,5.22,16645,0,53.31,87.52
-1.62,-135.22,-35.02,0.02,0.08,0.08,7871.39,135.68,2076.2,2.28,0.99,82.51,83.51,-0.45,98.8,-1.21,0.75,NA,0,25.27,3342.74,-0.21,-23.29,-17.17,0.09,0.23,0.37,29478.05,1110.72,7616.93,1070.83,0.99,108.52,109.52,0.58,99.09,4.2,0.82,-9574,0,64.27,-45.27,0.5,32.47,2.92,0.05,0.49,0.49,2145.36,45.92,104.05,0.02,0.98,64.44,65.44,1.35,98.47,5.01,0.97,-8277,0,5.02,-49.55
-4.1,-524.49,-0.82,0.04,0.1,0.97,73.23,4.66,71.82,63.06,0.99,126.93,127.94,4.18,99.22,-1.59,0.25,NA,0,1.67,102.77,2.77,77.5,0.73,0.17,0.34,1.07,96.88,13.81,87.51,65.43,0.96,27,28.02,9.96,96.43,5.56,9.71,6361,0,1.91,53.36,0.3,8.12,0.09,0.07,0.73,1.03,107.34,66.93,102.11,31.48,0.96,25.91,26.91,6.99,96.28,1.2,NA,3121,0,1.97,152.76
0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,0,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,0,0,NA,NA
12.23,16.58,0.13,3.72,3.72,3.72,3.89,NA,1.01,NA,0.26,0.36,1.36,188.5,26.22,46.66,NA,NA,0,1.88,89.74,1.1,1.24,0.3,1.38,1.38,8.76,97.96,NA,11.02,82.51,0.11,0.13,1.13,1.85,11.41,9.64,NA,NA,0,0.2,33.54,28.39,62.71,2.1,1.42,1.83,2.64,26.87,NA,7.59,6.14,0.29,0.63,2.21,36,28.58,99.34,2.32,NA,0,0.37,11.13
69.72,69.62,73.81,1611,13611,13611,385.35,336,0.03,NA,0,0,1,69.72,-0.15,-45190.48,NA,NA,0,0,0,-1.58,-2.98,-1.83,0.11,2.1,2.13,422.65,NA,196.13,4.16,0.47,0.89,1.89,0.88,47.05,-3.36,NA,NA,0,2.84,194.92,15.61,16.58,12.11,2.9,17.09,17.09,282.39,231.98,16.34,NA,0.06,0.06,1.06,19.76,5.85,266.84,NA,NA,0,3.22,19.75
0.86,18.74,0.26,2.71,24.78,39.13,110.61,59.41,2.69,39.17,0.95,20.74,21.74,7.71,95.4,2.26,29.13,NA,0,2.08,95.95,0.14,3.5,0.04,0.06,0.87,1.01,105.34,78.31,96.19,13.94,0.96,24.73,25.8,9.1,96.12,1.68,0.7,15286.08,0,2.59,87.29,1.06,21.22,0.3,0.21,0.72,0.91,104.11,45.1,88.56,16.91,0.95,19.04,20.04,10.55,95.01,4.3,0.24,18613.38,0,2.71,69.09
44.22,44.29,12.9,470.8,589.8,589.8,106.19,21.19,0.18,NA,0,0,1,48.32,0.17,26080,NA,NA,0,1.2,7.59,37.9,37.94,100,470.8,949.8,949.8,962.99,479,1,0,0,0,1,37.9,0.11,36000,NA,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0.63,2.08,0.93,0.05,0.71,1.34,539.76,105.51,146.62,101.38,0.7,2.32,3.32,3.32,69.85,7.45,1.18,NA,9.97,4,30.12,0.11,0.33,0.16,0.04,0.78,1.37,561.09,122.56,149.29,97.5,0.68,2.14,3.14,2.96,68.17,6.16,1.19,14598.75,20.21,4.39,27.21,1,2.86,1.69,0.03,0.64,1.25,618.2,118.5,142.35,120.18,0.65,1.86,2.86,4.76,65.1,8.5,1.14,16238,20.9,6.39,30.25
21.66,NA,4,0.26,0.95,1.24,67.17,36.59,52.71,15.07,0.8,NA,NA,50.34,80.04,27.32,0.16,NA,0,5.29,51.43,1.5,7.17,0.37,0.17,0.77,1.27,89.35,40.67,60.26,34.41,0.79,3.78,4.78,40.08,79.1,3.99,11.91,16260.14,8.48,9.44,89.2,2.33,10.56,0.7,0.2,0.87,1.3,108.71,53.93,68.61,36.12,0.78,3.53,4.53,32.28,77.92,4.78,71.91,16539.83,12.1,8.94,84.04
1.43,28.77,0.44,0.37,0.59,1.05,112.88,23.45,105.96,49.21,0.95,19.1,20.1,26.82,95.02,1.51,NA,6425.33,0,7.87,92.28,0.33,10.5,0.08,0.23,0.56,1.03,93.85,29.58,89.47,42.6,0.97,31.18,32.18,25.43,96.89,0.34,NA,NA,0,6.45,95.37,1.07,28.41,0.26,0.45,0.67,1.04,89.37,19.33,84.84,31.66,0.96,25.65,26.65,25.93,96.25,1.11,NA,NA,0,6.1,89.74
4.09,11.01,4.92,0.14,1.17,1.17,437.06,102.88,136.08,0,0.61,1.65,2.69,7.73,62.81,11.47,1.08,NA,0,4.37,33.79,3.63,12.26,8.54,0.03,0.57,0.57,858.67,100.48,415.96,NA,0.7,2.38,3.38,5.8,70.38,9.07,0.71,NA,0,5.11,84.71,1.5,4.41,3.58,0.08,0.32,0.44,870.44,37.49,362.03,44.03,0.66,1.94,2.95,2.61,66.05,10.96,0.71,NA,0,2.67,10.88
11.48,38.9,3.73,0.29,0.49,1.18,118.64,1.37,62.72,44.18,0.7,2.39,3.39,52.52,70.47,29.2,1.26,NA,0,13.34,62.49,11.2,38.39,3.45,0.41,0.72,1.54,112.23,2.71,47.32,39.64,0.71,2.43,3.43,55.2,70.82,28.86,1.71,19763.92,0,13.56,61.98,10.73,37.71,3.08,0.33,0.8,2.37,104.54,2.77,30.71,48.78,0.72,2.51,3.51,58.42,71.55,26.67,2.5,19865.29,0,13.7,63.48
0.2,0.42,0.12,0.28,1.02,1.71,225.75,83.75,113.26,78.72,0.52,1.08,2.08,5.32,51.92,4.54,3.68,NA,0,3.18,58.98,-0.15,-0.32,-0.1,0.22,0.96,1.66,257.26,99.99,134.34,94.64,0.54,1.16,2.17,5.1,53.81,2.2,3.85,12648.53,0,3.7,80.42,0.51,1.05,0.33,0.23,1.09,1.73,236.81,102.37,119.22,77.99,0.52,1.07,2.07,5.04,51.61,2.96,4.23,13003.87,0,2.95,65.15
-0.07,-0.11,-0.03,1.52,2.27,2.43,150.38,44.63,60.01,10.14,0.4,0.68,1.68,3.49,40.35,46.58,NA,6142,0,1.47,13.9,4.68,14.2,3.06,0.27,0.9,0.9,238.87,99.21,157.97,1.39,0.67,2.04,3.04,9.91,67.06,16.38,0.89,NA,0,3.42,105.83,9.38,29.99,3.66,0.35,1.08,1.09,142.16,64.5,88.56,0.55,0.69,2.2,3.2,25.89,68.72,24.46,1.27,NA,5.67,6.45,36.78
-0.4,-0.6,-0.32,1.29,2.63,2.95,101.5,129.86,97.41,31.97,0.34,0.51,1.51,13.26,33.91,-1.18,NA,565,0,10.92,90.88,-19.98,-199.22,-3.37,0.68,0.78,0.83,61.67,5.06,53.86,3.02,0.9,8.97,9.97,43.07,89.97,-19.5,0.67,2665.33,0,10.65,130.6,-71.62,125.65,-10.4,0.02,0.34,0.56,52.84,26.19,81.85,18.29,1.57,-2.75,-1.75,9.07,157,-45.62,-5.15,-1602.75,0,11.71,-142.99
20.91,23.38,27.06,5.87,8.73,8.73,471.06,140.74,49.24,NA,0.11,0.12,1.12,20.91,10.57,273.12,11.52,NA,0,0,0,39.74,44.67,42.45,7.65,8.97,8.97,389.88,55.92,42.41,0,0.11,0.12,1.12,39.74,11.03,399.05,NA,NA,0,0,0,-5.66,-5.84,-11.76,17.99,32.06,32.06,755.9,320.09,22.74,0,0.03,0.03,1.03,-5.66,3.04,-186.17,NA,NA,0,0,0
1.72,-5.95,0.98,0.1,0.39,0.68,206.83,74.21,255.48,75.7,1.29,-4.46,-3.46,39.77,128.88,4.55,-1.84,25374.67,0,21.62,89.93,6.11,-33.75,3.01,0.16,0.49,0.78,179.89,68.07,205.54,60.39,1.18,-6.52,-5.52,43.12,118.12,8.31,-1.97,25848.25,0,18.24,76.73,3,-18.79,1.37,0.01,0.45,0.8,165.73,78.38,178.79,62.67,1.16,-7.26,-6.26,48.37,115.98,7.47,-0.92,21510.4,0,20.65,86.29
62.01,103.48,10.96,0.87,2.17,2.26,64.35,32.16,24.83,2.4,0.4,0.67,1.67,89.3,40.07,182.99,5.3,22506.5,0,4.82,24.62,6.86,10.39,1.46,1.27,2.82,2.93,77.89,39.04,25.16,2.64,0.34,0.51,1.51,35.41,33.99,42.1,17.76,9470.5,0,6.09,62.02,0.48,0.6,0.1,3.43,5.45,5.64,72.02,25.31,12.56,2.44,0.19,0.24,1.24,36.42,19.34,25.89,NA,7724,0,7.11,78.81
-12.41,-28.47,-12.56,0.07,1.82,1.82,95.12,350.49,199.77,0,56.4,129.34,2.29,8.92,56.4,-22.01,NA,NA,0,21.58,117.68,71.11,84.95,30.23,4.02,4.21,4.21,155.18,4.52,24.91,NA,16.3,19.47,1.19,109.44,16.3,480.96,2.65,41276,0,16.3,28.7,23.84,30.45,15.02,0.74,1.01,1.01,229.34,13.47,49.25,NA,21.73,27.76,1.28,51.06,21.73,146.17,1.03,15989,0,17.16,40.47
41.44,99.65,58.69,1.38,2.04,2.29,515.56,73.38,214.47,54.05,0.58,1.4,2.4,41.78,58.41,72,13.38,NA,0,0.48,0.69,17.75,98.95,63.84,0.43,1.11,1.29,1312.55,456.34,958.99,177.63,0.82,4.57,5.57,18,82.06,22.72,4.36,460163.5,0,0.88,1.14,8.16,96.85,26.26,0.3,0.86,1.14,1170.96,302.4,962.59,277.28,0.92,10.86,11.86,8.57,91.57,10.28,1.81,83886.67,0,1.31,4.93
9.67,-14.08,0.14,0.36,0.36,0.36,5.28,NA,8.81,NA,1.69,-2.46,-1.46,9.67,168.67,15.43,-1.76,NA,0,0,0,26.78,155.64,1.17,0.37,0.76,0.76,15.96,5.12,13.03,NA,0.83,4.81,5.81,26.78,82.8,35.1,5.45,NA,0,0,0,-0.68,-5.57,-0.07,0.05,1.13,1.13,37.47,35.3,32.56,0.04,0.88,7.23,8.23,-0.68,87.85,1.17,18.63,NA,0,0,0
0.99,NA,0.32,0.02,0.54,0.75,118.29,57.59,115.74,24.69,1,NA,NA,32.51,100,5.38,0,NA,0,10.24,87.65,4.29,75.38,2.18,0.03,0.65,0.86,185.35,102.61,168.47,36.08,0.94,16.58,17.58,22.07,94.31,6.31,0.31,17035.71,0,9.03,71.21,2.26,68.78,0.94,0.18,0.68,0.84,151.85,68.54,143.34,23.08,0.97,29.43,30.43,28.64,96.71,4.28,0.19,24075.57,0,11,83.9
-8.82,-8.82,-11.88,NA,NA,NA,490.04,0,0,0,0,0,1,4.88,0,NA,NA,NA,0,18.46,114.15,-0.55,-0.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,-0.55,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,0,NA,NA
10.73,28.93,10.38,0.98,2.25,2.25,352.2,57.13,44.88,0.05,0.63,1.69,2.7,44,62.56,51.01,1.22,25914.5,46.26,32.19,42.51,17.38,37.26,13.75,1.53,4.17,4.19,288.81,60.35,22.83,0.34,0.53,1.14,2.14,68.76,53.36,59.58,1.38,27097.5,42.75,40.66,55.03,12.9,32.69,16.49,0.48,1.2,1.2,465.22,60.3,83.79,0.3,0.61,1.53,2.53,44.29,60.53,42.19,1.04,30318,18.65,40.12,52.75
-9.05,-38.22,-6.47,0.02,1.14,1.33,260.24,217.09,194.19,37.33,0.76,3.22,4.22,9.42,76.32,-11.88,NA,8642.67,0,13.21,197.26,-2.72,-7.48,-1.14,0.05,1.34,1.61,152.76,121.11,66.52,25.37,0.64,1.75,2.76,7.65,63.71,-4.27,NA,9753,18.11,4.34,130,-3.81,-11.43,-2.33,0.07,1.35,1.53,222.67,184.05,103.96,26.36,0.67,2,3,7.91,66.66,-5.72,NA,7065,18.2,7.17,132.11
3.03,7.78,2.37,0.13,0.44,0.44,284.66,52.99,171.99,NA,0.61,1.57,2.57,3.38,61.09,64.29,0.56,NA,0,0.28,0.74,-78.34,585.93,-76.04,0.21,0.21,0.21,354.27,NA,395.84,NA,1.13,-8.48,-7.48,-54.51,113.37,-30.46,-0.19,NA,0,23.13,42600,-14.79,70.1,-18.93,0.06,0.12,0.12,465.71,36.64,483.62,NA,1.21,-5.74,-4.74,-14.51,121.1,15.87,-0.26,NA,16.06,0.36,0.92
0.35,1.39,0.22,0.25,1.01,1.05,233.44,131.3,172.89,6.39,0.75,2.98,3.98,0.68,74.88,0.47,1.16,NA,0,0.21,4.35,3.61,10.83,1.88,0.26,1.3,1.3,190.07,129.93,125.06,NA,0.67,2,3,3.61,66.71,12.04,2.51,NA,0,0,0,6.27,11.28,3.41,0.1,1.42,1.42,197.83,114.73,86.85,NA,0.44,0.8,1.8,6.27,44.39,28.43,1.5,NA,0,0,0
25.27,71.81,3.33,0.69,1.05,1.12,47.9,11,30.37,2.14,0.65,1.84,2.84,77.81,64.81,64.22,1.28,NA,0,6.91,51.46,23.19,61.01,3.32,0.93,1.26,1.35,52.19,10.35,31.44,2.7,0.62,1.63,2.63,88.86,61.99,79.5,3.91,12120.56,0,9.39,50.26,43.61,84.66,13.4,1.94,2.03,2.09,111.89,4.94,52.16,2.94,0.48,0.94,1.94,73.64,48.49,98.37,45.26,21723.69,0,9.23,29.6
69.64,78.28,56.58,7.22,9.14,9.14,295.75,58.72,30.52,NA,0.11,0.12,1.12,76.87,11.04,734.94,23.5,NA,0,5.88,7.03,55.71,64.61,34.35,3.84,9.47,9.47,225.06,130.67,23.2,NA,0.13,0.15,1.16,96.58,13.77,483.85,NA,27802,0,25.2,35.18,34.64,36.66,37.63,8.89,18.55,18.55,395.47,32.94,21.02,NA,0.05,0.06,1.06,52.32,5.52,632.12,NA,21475,0,19.22,28.41
-7.08,-24.8,-3.4,0.08,0.4,1.44,174.56,38.13,100.85,125.46,0.71,2.5,3.5,25.59,71.45,-5.44,NA,NA,10.46,15.67,102.96,-5.58,-24.44,-3.41,0.06,0.39,1.32,222.94,55.23,164.89,155.03,0.77,3.38,4.38,22.88,77.15,-7.24,NA,14681,0,17.38,113.06,-1.98,-8.66,-1.23,0.06,0.32,1.31,226.29,43.29,168.79,169.98,0.77,3.37,4.37,27.43,77.1,-2.57,NA,15778.25,0,18.29,99.85
