"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63"
2.51,2.53,3.66,122.67,123.14,123.14,443.61,2.02,4.25,0,0.01,0.01,1.01,2.51,0.81,309.52,NA,NA,0,0,0,7.49,7.73,8.5,31.61,31.72,31.72,413.32,1.42,12.89,0,0.03,0.03,1.03,7.49,3.15,237.57,NA,NA,0,0,0,9.04,9.36,8.76,25.01,29.53,29.53,353.74,53.31,11.82,NA,0.03,0.04,1.04,9.04,3.39,266.98,NA,NA,0,0,0
1.96,17.88,47.11,0.35,0.45,0.56,8766.99,737.17,7720.89,917.44,0.89,8.14,9.14,3.04,89.06,14.67,0.32,-74304,0,26.07,-3.15,-44.44,177.86,-170.97,0.03,0.03,0.19,1400.36,5.06,1730.46,282.83,1.25,-5,-4,-41,124.99,-20.76,-0.57,-73059,0,13.22,-5.48,11.78,180.27,144.66,0.01,0.95,1,4483.85,3798.37,4028.17,202.04,0.91,13.95,15.31,12.83,93.47,21.06,0.73,-33720,0,12.9,-17.27
0.63,11.34,0.69,2.66,4.3,4.46,395.41,79.5,49.15,7.92,0.94,16.96,17.96,1.88,94.43,8.26,2,49509,0,1.35,11.62,10.06,63.56,10.91,5.79,7.7,7.81,395,57.4,30.61,3.66,0.84,5.32,6.32,10.4,84.18,19.99,2.38,89747,0,0.37,1.71,22.15,58.02,22.05,4.98,6.65,6.76,363.48,56.89,34.58,4.01,0.62,1.62,2.62,22.43,61.83,42.96,2.61,47695.67,0,0.29,0.88
43.31,68.97,12.15,2.71,3.73,3.73,102.08,21.08,20.62,0,0.3,0.48,1.59,49.41,37.2,164.13,3.11,NA,0,1.71,8.59,6.73,58.03,5.22,0.36,1.05,1.05,282.05,145.1,73.77,0,0.88,7.62,8.62,14.78,88.4,18.73,1.12,NA,48.79,6.24,26.75,17.48,67.91,16.58,0.19,1.24,1.24,346.38,262.26,143.33,NA,0.74,2.89,3.89,23.18,74.27,28.59,3.3,36290,31.2,5.42,15.06
49.6,70.44,14.11,0.35,8.55,8.55,73.7,98.05,11.96,0,0.3,0.42,1.42,49.6,29.58,167.66,NA,NA,0,0,0,38.14,77.04,14.19,1.82,3.02,3.63,135.38,24.46,20.39,12.82,0.5,1.02,2.02,69.9,50.49,77.42,1.89,NA,34.43,11.81,40.34,38.25,70.43,8.5,0.98,1.91,4.46,81.07,8.92,9.65,24.95,0.46,0.84,1.84,108.49,45.69,117.79,1.91,31060,32.42,15.6,49.92
-54.81,-91.35,-12.04,0.76,0.76,2.51,54.49,0,31.46,55.98,0.4,0.67,1.67,-4.68,40,-137.03,NA,NA,0,11.01,98.64,4.7,14.47,1.79,0.59,0.59,1,138.58,NA,92.14,37.86,0.67,2.08,3.08,41.3,67.49,22.74,1.03,NA,0,13.93,63.14,-45.38,404.49,-17.1,0.37,0.37,0.69,137.53,NA,150.5,49.73,1.11,-9.91,-8.91,-6.54,111.22,-30.74,-0.49,NA,0,14.63,287.42
2.06,-29.25,0.59,0.27,0.6,0.98,103.91,11.62,90.6,34.89,1.07,-15.18,-14.18,90.23,107.05,4.35,1.32,NA,0,25.17,100.29,6.72,2552.85,2.12,0.35,0.77,1.14,114.94,20.21,90.86,33.94,1,378.68,379.68,84.16,99.74,8.59,3.19,NA,0,24.45,93.41,17.5,98.11,4.35,0.43,0.86,1.26,90.68,14.22,67.15,27.52,0.82,4.61,5.61,117.8,82.17,25.06,5.04,20659.29,0,24.92,83.1
4.45,6.6,58.87,10.86,14.7,24.88,4809.66,233.63,60.88,628.48,0.07,0.1,1.48,18.07,32.54,167.99,1.07,-3368.5,0,179.89,-184.21,1.83,2.62,21.53,1.26,2.55,7.2,4278.74,184.11,141.64,666.62,0.07,0.1,1.43,15.27,30.09,161.51,0.97,-4758.44,0,157.92,-170.02,8.39,11.32,56.53,2.76,3.8,7.48,2458.2,101.86,98.53,367.54,0.04,0.06,1.35,20.68,25.87,281.7,1.07,-3071,0,82.77,-233.95
0.39,1.88,0.24,0.04,0.99,1.37,225.82,147.64,156.4,60.81,0.72,3.46,4.84,19.78,79.34,4.96,6.07,NA,0,12.03,79.01,1.8,5.7,0.94,0.06,1.05,1.34,190.14,122.82,110.66,36.16,0.68,2.17,3.17,35.32,68.44,7.95,3.01,NA,7.04,17.51,81.19,0.11,0.63,0.06,0.07,0.99,1.13,182.8,123.01,140.31,20.57,0.82,4.5,5.5,24.91,81.83,2.54,2.14,NA,2.22,12.42,60.68
-44.52,-141.05,-165.43,0.78,0.78,1.48,1352.64,NA,902.22,644.38,0.68,2.17,3.17,-44.52,68.44,-65.05,NA,NA,0,0,0,13.7,57.21,32.23,0.34,0.34,1.32,856.42,NA,641.42,640.14,0.76,3.18,4.18,13.7,76.05,18.01,NA,NA,0,0,0,56.9,88.12,21.08,0.77,1.16,2.83,135.2,18.12,47.11,79.92,0.35,0.55,1.55,56.9,35.43,160.59,NA,NA,0,0,0
33.69,84.63,13.27,0.46,1.39,1.62,143.36,78.73,85.18,20.15,0.6,1.51,2.51,39.91,60.19,56.23,14.75,NA,0,2.45,12.61,29.22,50.51,11.65,1.25,2.44,2.72,145.04,0,51.78,14.79,0.42,0.73,1.73,33.84,42.15,69.6,31.54,NA,0,1.84,11.12,24.06,89.49,6.46,0.13,1.28,1.55,97.96,65.41,56.97,15.58,0.73,2.72,3.72,34.62,73.12,33.08,3.8,28759.75,0,2.84,23.74
73.15,566.11,52.88,0.88,1.21,1.21,263.14,72.48,214.35,0,0.87,6.74,7.74,89.61,87.08,84.01,NA,NA,0,11.9,18.26,33.75,-94.44,8.49,0.04,0.56,0.56,91.54,60.4,117.87,NA,1.36,-3.8,-2.8,79.64,135.73,24.86,NA,NA,0,11.54,56.38,7.64,-51.08,3.27,0.02,0.86,0.86,155.95,143.65,171.43,NA,1.15,-7.68,-6.68,46.11,114.96,6.65,NA,NA,0,16.44,82.01
30.71,31.87,25.13,12.95,29.05,29.07,297.86,152.1,9.45,0.2,0.04,0.04,1.04,63.29,3.65,1040.55,15.36,NA,0,26.66,40.15,47.24,50.69,26.17,12.24,17.04,17.08,201.64,55.64,11.57,0.43,0.07,0.07,1.07,103.62,6.81,825.94,NA,20108.33,0,31.23,44,33.48,35.61,27.43,14.69,18.4,18.42,299.01,59.08,15.95,0.32,0.06,0.06,1.06,73.25,5.97,560.58,NA,20044,0,32.57,47.92
-37.9,-676.8,-100.58,0.14,0.14,1.06,965.93,0,896.65,840.27,0.94,16.86,17.86,19.85,94.4,-40.15,NA,NA,0,153.25,301.08,27.99,81.13,4.95,0.48,0.49,1.53,64.39,0.27,41.29,43.82,0.66,1.9,2.9,115.06,65.5,42.73,NA,4351,0,15.4,74.87,34.67,51.87,8.19,1.11,1.11,3.07,86.19,NA,27.65,54.84,0.33,0.5,1.5,107.37,33.16,104.55,NA,4344.5,0,17.17,67.11
9.96,25.79,13.71,0.55,0.55,0.55,500.77,-2,303.92,NA,0.61,1.59,2.59,11.49,61.36,27.81,0.58,NA,0,2.09,6.35,0.75,2.07,1.24,0.57,0.66,0.66,600.14,35,377.71,NA,0.64,1.75,2.75,0.75,63.64,12.69,0.64,NA,0,0,0,4.92,11.17,7.39,0.7,0.71,0.71,548.58,2.99,250.18,NA,0.56,1.27,2.27,4.92,55.97,25.02,0.81,NA,0,0,0
-199.35,106.65,NA,2.21,2.25,2.25,NA,NA,NA,NA,2.87,-1.53,-0.53,-199.35,286.93,-69.48,NA,NA,0,NA,0,21.97,-62.49,NA,9.87,9.88,9.88,NA,NA,NA,NA,1.35,-3.84,-2.84,21.97,135.16,16.32,-17.46,NA,0,NA,0,0.42,-2.4,NA,9.83,14.17,14.17,NA,NA,NA,NA,1.18,-6.71,-5.71,3.83,117.51,0.65,-17.52,-18478.29,0,NA,-140.54
22.32,64.84,6.58,0.3,0.76,1.46,107.22,30.46,67.19,48.32,0.66,1.9,2.9,42.31,65.57,49.47,5.28,NA,0,5.89,31.97,24.66,66.62,7.34,0.04,0.88,1.59,108.35,54.78,65.37,46.66,0.63,1.7,2.7,44.94,62.99,45,13.89,NA,0,6.04,35.18,24.39,42.04,8.09,0.06,1.18,2.4,121.08,54.75,48.5,59.54,0.42,0.72,1.72,44.58,41.98,58.58,26.03,17203.75,0,6.7,39.39
1.34,7.72,0.95,-0.05,0.04,0.06,257.94,17.76,41.47,5.1,0.82,4.75,5.77,16.85,82.66,10.27,0.19,NA,65.72,10.99,54.44,11.42,43.93,11.44,-0.04,0.03,0.04,364.63,19.98,85.39,2.01,0.74,2.84,3.85,23.58,74,26.47,0.27,NA,49.98,12.18,-222.13,0.72,4.88,1.47,0.09,0.11,0.12,750.5,14.99,464.78,2.55,0.85,5.8,6.8,7.68,85.3,2.51,0.17,13008.33,22.36,14.32,59.37
-24.77,-27.1,NA,NA,NA,NA,NA,NA,NA,NA,0.09,0.09,1.09,-24.77,8.59,-288.26,NA,NA,0,NA,0,-34.12,-39.29,NA,12.55,12.55,12.55,NA,NA,NA,NA,0.13,0.15,1.15,-34.12,13.14,-259.67,NA,NA,0,NA,0,49.51,52.59,74.57,5.75,17.11,17.11,549.69,360,31.68,NA,0.06,0.06,1.06,49.51,5.84,847.35,NA,NA,0,0,0
-81.93,105.96,-73.26,0.1,0.13,0.62,325.46,9.7,409.66,203.09,1.77,-2.29,-1.29,-54.3,177.33,-39.51,-1.36,NA,49.17,24.71,-82.56,2.1,-3.77,2.74,0.2,0.22,0.67,475.19,12.27,622.59,282.22,1.56,-2.8,-1.8,14.08,155.52,6.24,-4.29,NA,22.45,15.64,61.39,12.9,64.26,11.44,0.42,0.47,1.83,323.78,8.9,167.38,230.47,0.8,3.98,4.98,22.83,79.93,17.76,15.79,21019,26.9,8.81,34.69
0.85,34.11,0.26,-0.14,0.86,1.06,111.36,67.34,87.69,18.1,0.98,39.12,40.12,15.82,97.51,2.52,1.29,NA,0,4.58,90.13,0.3,18.75,0.08,-0.07,0.89,1.09,94.08,54.23,73.35,15.35,0.98,60.73,61.73,10.43,98.38,2.51,1.54,NA,0,2.62,93.36,1.02,45.11,0.26,0.01,0.93,1.11,93.51,52.72,64.31,13.19,0.98,43.24,44.24,3.45,97.74,2.26,1.76,10234,9.63,0.62,107.88
9.49,22.07,5.47,1.76,1.76,1.76,209.66,0.15,30.73,NA,0.57,1.32,2.32,9.49,56.98,16.66,NA,NA,41.93,0,0,14.03,26.11,6.08,2.16,2.16,2.16,157.79,0,17.16,0,0.46,0.86,1.86,14.03,46.26,30.33,NA,NA,35.26,0,0,21.78,24.34,8.13,16.73,16.73,16.73,136.14,NA,7.98,NA,0.1,0.12,1.12,21.78,10.49,207.64,NA,NA,4.55,0,0
-9.26,16.55,-68.69,0.01,0.22,1.48,2698.87,380.07,1790.98,2289.6,1.56,-2.79,-1.79,0.93,155.99,-5.66,-546.48,NA,0,75.58,-400.45,-17.98,21.4,-186.33,0.02,0.05,1.26,3772.56,91.69,2951.95,3633.18,1.84,-2.19,-1.19,-16.57,184.02,-9.77,-695.78,NA,0,14.59,-55.22,-4.47,-6.66,-33.31,0.02,0.02,3.06,2720.26,NA,874.87,2696.23,0.33,0.49,1.49,-1.99,32.87,-13.6,518.29,1252.5,0,18.46,555.37
6.03,9.04,1.77,2.76,2.76,3.26,106.67,NA,32.21,16.43,0.33,0.5,1.5,78.96,33.3,18.11,NA,6632,0,21.37,90.62,-3.29,-5.43,-5.17,0.51,2.59,2.99,571.91,391.87,188.35,75.36,0.39,0.65,1.65,54.22,39.42,-8.34,NA,5088,0,90.36,97.29,-31.8,-46.58,-103.11,0.02,2.66,3.34,1183.35,922.07,349.7,240.08,0.32,0.46,1.46,25.05,31.73,-100.24,NA,1327,0,184.32,223.21
39.77,-51.16,8.18,0,0.32,0.49,74.91,39.19,122.45,20.46,1.74,-2.24,-1.29,359.44,177.74,25.58,-3.81,6704,0,65.79,150.23,26.15,-80.05,6.94,0.53,0.53,0.69,96.6,0,124.33,19.96,1.33,-4.06,-3.06,233,132.66,19.71,12.03,6930.33,158.29,54.89,124.3,27.85,-313.79,6.99,0.31,0.57,0.57,91.58,16.04,144.11,NA,1.09,-12.27,-11.27,322.37,108.87,29.3,15.85,8326.33,131.59,73.9,130.99
504.72,553.67,67.25,5.68,8.48,8.48,48.5,11.86,4.24,0,0.09,0.1,1.1,508.09,8.84,5929.07,3.64,NA,0,0.45,0.63,-4.31,-14,-5.28,0.16,1.39,1.39,445.86,376.53,305.16,NA,0.69,2.25,3.25,13.43,69.2,-6.23,8.11,NA,0,21.73,128.77,7.03,7.03,6.53,NA,NA,NA,339.06,278.1,NA,NA,NA,NA,1,7.03,0,NA,25.82,NA,0,0,0
1.39,4.57,4.38,0.01,0.08,0.51,1149.03,51.31,727.09,350.2,0.7,2.29,3.29,7.48,69.6,5.09,0.48,NA,5.62,19.24,-79.28,-4.41,-19.44,-12.45,0.01,0.04,0.34,1027.55,20.37,725.75,241.21,0.77,3.41,4.41,0.37,77.31,0.78,0.31,NA,5.89,13.48,63.27,-1.31,-5.73,-3.47,0,0.04,0.34,966.84,27.69,690.62,226.72,0.77,3.37,4.37,2.82,77.13,5.23,0.31,19525,4.69,10.94,35.83
-17.67,162.41,-14.33,0.07,0.54,0.54,295.35,152.62,321.41,NA,1.11,-10.19,-9.19,-6.79,110.88,10.43,-0.28,NA,0.09,8.82,35.47,-12.08,-53.61,-11.37,0.89,1.18,1.18,342.57,75.17,260.02,NA,0.77,3.44,4.44,-2.58,77.46,19.87,2.48,NA,0,8.94,29.01,-5.42,-24.09,-3.9,1.39,1.49,1.49,262.62,12.61,116.32,NA,0.78,3.45,4.45,8.27,77.5,13.2,1.77,NA,0,9.85,37.41
4.03,9.17,2.06,1.05,1.67,1.78,185.59,57.12,63.2,9.77,0.56,1.27,2.27,37.37,56,12.48,4.09,NA,15.58,17,75.03,5.18,16.7,3.72,0.65,1.27,1.39,261.66,92.44,148.46,17.85,0.69,2.22,3.22,29.72,68.99,11.38,1.54,NA,0,17.64,90.92,0.32,1.9,0.29,0.13,0.51,0.62,336.13,92.28,143.17,25.98,0.8,4.78,5.97,13.08,83.26,7.18,0.3,11271.36,29.56,11.75,64.42
0,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,NA,NA,NA,0,NA,NA,0,-0.22,NA,0,0,1,NA,NA,NA,NA,1,217.14,218.14,0,99.54,0,NA,NA,0,NA,0,-1.34,-1.34,-0.01,NA,NA,NA,2.13,1.08,NA,NA,NA,NA,1,-1.34,0,NA,NA,NA,0,0,0
-0.88,-10.54,NA,0.79,1.09,1.09,NA,NA,NA,NA,0.92,11.02,12.02,-0.88,91.68,-0.96,NA,NA,0,NA,0,-9.72,1628.57,NA,0.92,0.99,0.99,NA,NA,NA,NA,1.01,-168.56,-167.56,-9.72,100.6,-9.66,NA,NA,0,NA,0,-8.87,-34.69,-7.11,0.34,0.36,1.2,292.5,2.8,214.51,182.88,0.74,2.91,3.91,5.49,74.42,-9.87,2.38,5512.89,0,11.51,184.34
32.4,33.09,14,-59.41,-81.1,-81.1,157.27,31.76,-1.46,NA,0.02,0.02,1.02,76.23,2.08,2828.6,4.33,NA,0,18.94,40.37,-7.82,-7.78,-4.13,-9.25,-14.81,-14.81,192.19,37.54,-6.75,NA,-0.01,-0.01,0.99,44.89,-0.55,-4004.62,2.22,NA,0,27.83,63.7,-14.1,-17.87,-10.14,0.58,3.74,3.74,262.55,145.63,46.04,0,0.21,0.27,1.27,41.91,21.09,102.56,2.59,NA,0,40.29,64.9
36.36,76.24,13.65,0.59,1.57,1.74,136.69,67.35,68.59,12.05,0.52,1.1,2.1,54.65,52.31,86.07,4.47,NA,0,6.87,24.67,53.49,66.59,11.51,2.08,3.56,5.15,78.31,17.99,12.17,19.55,0.2,0.25,1.25,97.87,19.68,314.71,4.78,NA,0,9.55,36.21,50.67,73.21,18.16,1.61,2.85,3.32,130.85,44.86,36.08,17.01,0.31,0.44,1.44,82.49,30.8,183.49,11.93,21944.5,0,11.41,30.41
0.36,1.2,0.75,0.16,0.83,3.36,768.03,72.39,108.73,279.34,0.54,1.81,3.36,8.5,70.22,17.36,1.34,10878.62,4.47,17.17,49.57,0.48,2.07,1.31,0.13,2.51,6.11,1006.98,231.34,97.5,356.16,0.52,2.26,4.36,6.54,77.07,16,1.62,8945.79,2.89,16.78,55.32,0.3,1.38,0.67,0.64,4.35,9.08,801.75,148.76,36.27,191.74,0.56,2.56,4.57,6.5,78.11,13.38,1.35,12500.08,7.56,13.61,50.13
-5.21,-237.98,-5.48,0.03,0.2,0.78,382.6,25.02,138.69,86.31,0.98,44.64,45.64,4.47,97.81,-0.88,0.88,NA,60.72,10.17,49.02,1.44,41.31,1.37,0.07,0.2,0.73,347.63,20.4,144.77,86.19,0.97,27.7,28.7,12.86,96.52,6.11,0.81,NA,53.54,10.9,50.94,3.86,56.16,2.67,0.03,0.25,0.84,252.14,30.04,113.47,80.63,0.93,13.55,14.55,20.1,93.13,9.28,0.79,20871.3,44.22,11.22,53.26
44.09,69.94,18.6,1.88,2.74,2.96,153.57,43.86,51.26,11.8,0.34,0.54,1.59,84.99,36.96,128.68,NA,NA,0,17.26,43,48.8,71.96,19.91,2.56,3.39,3.51,148.53,34.98,41.8,5.14,0.29,0.43,1.47,88.29,32.18,168.29,NA,NA,0,16.11,39.33,30.53,38.32,17.78,4.38,5.49,5.57,212.59,41.58,37.66,3.05,0.18,0.23,1.26,59.52,20.33,166.18,NA,17800.5,0,16.88,43.15
84.7,80.2,50.04,-1.65,-2.07,-2.07,215.06,5.02,-11.94,NA,-0.06,-0.05,0.95,102.33,-5.62,-1555.28,1.2,NA,0,10.42,71.98,23.72,24.58,49.04,12.42,12.42,12.42,752.69,NA,25.55,NA,0.03,0.04,1.04,23.72,3.53,690.92,1.68,NA,0,0,0,51.14,49.74,NA,-18.34,-18.34,-18.34,NA,NA,NA,NA,-0.03,-0.03,0.97,51.14,-2.82,-1814.37,2.13,NA,0,NA,NA
2.21,2.21,59.32,NA,NA,NA,9778.64,NA,NA,NA,NA,NA,1,2.21,0,NA,NA,NA,0,0,0,-0.25,-0.25,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,-0.25,0,NA,NA,NA,0,NA,NA,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,0,NA,NA
-3.64,-34.51,-1.43,0.1,0.17,0.97,143.13,8.97,118.4,101.11,0.89,8.49,9.49,11.62,89.46,2.51,0.8,8528,5.41,6,70.26,-20.93,197.79,-6.63,0.08,0.15,0.77,115.28,9.19,117.25,79.44,1.11,-10.45,-9.45,-5.62,110.58,-11.55,-0.72,NA,7.64,4.85,294.75,-1.17,-5.65,-0.29,0.17,0.45,1.18,91.43,19.45,66.73,52.31,0.79,3.81,4.81,11.56,79.21,9.08,2.86,9301,4.26,3.19,50.5
49.52,60.37,49.81,4.36,5.89,5.89,155.9,93.94,61.45,NA,0.17,0.21,1.22,49.52,17.97,291.8,NA,NA,0,0,0,54.92,75.08,37.75,7.53,9.53,9.53,250.2,40.97,20.47,NA,0.27,0.36,1.37,55.49,26.85,232.59,4.44,NA,0,0.39,0.69,42.13,47.66,49.63,29.26,30.76,30.76,429.93,18.78,12.57,NA,0.11,0.13,1.13,42.13,11.6,410.93,11.11,NA,0,0,0
11.34,83.75,2.89,0.06,0.71,1.15,92.75,50.59,78.08,35.13,0.86,6.39,7.39,36.07,86.46,14.2,8.23,21074.6,0,6.3,60.14,9.15,70.3,2.28,0.06,0.76,1.15,90.58,53.74,76.95,30.16,0.87,6.68,7.68,32.62,86.98,10.64,9.08,19672.6,0,5.84,65.56,9.04,67.65,1.98,0.05,0.77,1.15,79.95,48.48,67.34,26.31,0.87,6.49,7.49,36.04,86.64,10.56,8.97,19103.6,0,5.92,69.49
-14.3,-17.24,-33.64,5.73,5.95,5.95,856.21,31.03,141.54,NA,0.17,0.21,1.21,4.94,17.03,-62.7,NA,3517,0,45.27,210.96,14.36,16.75,15.13,4.46,5.62,6.31,383.65,61.32,52.92,37.36,0.14,0.17,1.17,31.5,14.29,125.87,7.91,NA,0,18.06,47.16,2.64,2.88,3.04,7.85,9.72,11.1,420.38,64.22,34.24,47.82,0.08,0.09,1.09,21.15,8.45,75.71,12.2,11554,0,21.32,69.24
5.93,54.91,2.43,0.09,0.96,1.05,149.11,46.38,109.21,11.24,0.89,8.26,9.26,11.9,89.2,8.92,1.2,NA,14.61,2.45,31.04,0.9,12.12,0.32,0.27,0.82,0.97,128.24,53.3,91.55,14.18,0.93,12.48,13.48,10.44,92.58,4.65,0.9,NA,19.54,3.36,41.26,36.53,96.16,13.81,0.38,1.75,1.75,137.96,80.28,52.11,NA,0.62,1.63,2.63,51.18,62.01,66.31,2.3,NA,22.78,5.54,22.02
-2.29,-4.91,-636,0,0,2.17,100878.96,0,43437.6,95389.1,0.53,1.14,2.14,-2.29,53.28,-4.31,8.28,NA,0,0,0,0,0,NA,0,0,2.17,NA,NA,NA,NA,0.53,1.14,2.14,0,53.28,0,8.28,NA,0,NA,NA,0,0,NA,NA,0,2.17,NA,NA,NA,NA,0.53,1.14,2.14,0,53.28,0,8.28,NA,0,NA,NA
0.3,1.32,0.2,0.34,1.1,5.32,235.84,29.5,38.59,164.79,0.77,3.35,4.35,14.96,77.01,2.52,7.2,NA,0,9.5,83.22,0.37,2.38,0.42,0.22,1.82,8.19,414.46,67.28,41.98,271.19,0.84,5.42,6.42,11.38,84.42,2.01,5.68,NA,0,12.53,75.4,1.06,2.56,0.29,0.58,1.35,1.58,99.21,42.4,54.96,12.73,0.59,1.42,2.42,32.01,58.67,6.63,3.95,7627.29,0,8.41,132.15
6.73,32.06,1.49,0.52,1.2,1.27,80.29,43.04,62.73,3.94,0.79,3.76,4.76,6.73,78.99,8.53,NA,NA,0,0,0,3.53,22.6,1.12,0.3,1.04,1.18,115.52,68.61,93,12.94,0.84,5.39,6.39,3.53,84.36,5.17,4.52,NA,0,0,0,2.58,19.94,1.16,0.08,0.82,1.11,163.84,103.18,138.63,40.99,0.87,6.72,7.72,2.58,87.05,4.22,3.13,NA,0,0,0
14.11,36.25,4.37,0.37,1.03,1.23,112.7,44.66,67.52,14.03,0.61,1.57,2.57,33.8,61.06,28.02,1.56,60491,0,6.1,48.25,9.52,17.08,2.59,0.2,1.47,1.7,99.12,53.82,42.58,10.15,0.44,0.79,1.79,36.02,44.26,29.55,2.14,26925,0,7.22,61.46,7.81,12.28,2.2,0.46,1.59,1.88,102.65,41.18,36.3,10.72,0.36,0.57,1.57,26.44,36.42,29.64,1.96,18445,0,5.24,63.04
9.13,10.91,25.33,1.1,3.14,3.14,1009.34,114.07,55.92,NA,0.16,0.19,1.19,10.89,16.25,103.28,1.16,83226.5,7.88,4.88,8.9,1.45,1.73,4.77,0.3,0.91,0.91,1201.26,103.19,123.44,0,0.16,0.2,1.2,3.76,16.47,58.89,1,NA,3.88,7.63,17.6,-1.28,-1.47,-4.52,0.31,1.7,1.7,1290.64,159.85,114.65,0,0.13,0.15,1.15,1.56,12.81,43.56,1.08,51393,0,10.03,22.41
4.38,30.51,4.21,0,0.55,0.89,350,148.15,268.32,92.2,0.86,5.96,6.96,11.16,85.64,23.33,0.47,NA,0,6.52,29.61,0.06,0.43,0.08,0,0.62,0.98,455.7,213.69,345.97,128.36,0.85,5.79,6.79,7.21,85.28,14.36,0.61,NA,0.1,8.94,33.74,5.23,25.17,6.47,0.03,0.71,1.12,451.65,214.1,314.01,129.29,0.79,3.81,4.81,12.36,79.21,11.97,1,15446.2,0,8.81,42.13
23.08,95.1,4.47,0.12,1.43,1.67,70.56,52.44,40.26,10.07,0.76,3.12,4.12,31.58,75.73,30.8,7.92,73406,0,1.65,22.63,6.67,92.75,4.87,0.01,1.43,1.49,265.99,247.46,174.58,10.57,0.93,12.91,13.91,10.41,92.81,7.28,5.72,49063,0,2.74,34.04,4.68,49.35,5.72,0,1.09,1.14,446.01,150.47,381.32,16.4,0.91,9.54,10.54,7.79,90.51,5.25,7.45,NA,0,3.8,55.95
18.25,22.62,11.8,3.5,5,7.06,235.37,43.63,29.09,60.6,0.19,0.24,1.24,38.92,19.32,128.7,8.06,36894.5,0,13.37,40.07,15.37,17.39,9.69,4.69,7.05,10.85,229.44,45.82,19.35,74.36,0.12,0.13,1.13,43.35,11.63,197.66,13.92,44942,0,17.64,49.2,14.11,18.48,8.97,0.45,3.62,6.05,232.06,92.76,29.3,72.34,0.24,0.31,1.31,37.55,23.63,86.24,3.95,53690,0,14.9,48.96
0.33,2.32,0.09,0.02,0.16,1.04,100.61,11.27,71.03,72.75,0.86,5.96,6.96,66.11,85.64,0.39,1.13,NA,10.64,18.18,93.29,0.18,1.45,0.09,0.03,0.14,0.79,181.01,17.38,144.19,99.93,0.88,7,8,53.87,87.5,0.21,0.45,NA,4.03,26.7,101.75,0.2,1.58,0.13,0.13,0.24,0.8,243.23,21.84,166.43,116.2,0.87,6.99,7.99,49.09,87.49,0.23,0.46,5498.29,14.57,32.58,94.01
4.62,8.11,2.13,0.01,1.35,1.97,167.54,85.91,42.88,39.63,0.43,0.76,1.76,30.06,43.07,42.2,2.54,10054.71,12.55,11.71,53.65,4.05,7.29,1.92,0.07,1.08,2.1,172.29,70.42,51.24,71.46,0.44,0.8,1.8,22.11,44.39,37.2,4.18,12841.94,10.74,8.55,51.29,5.29,11.81,2.46,0.05,1.15,1.69,169.92,90.95,70.66,44.57,0.55,1.23,2.23,20.04,55.25,18.84,2.97,NA,10.39,6.87,61.33
9.77,10.75,10.11,7.48,8.61,11.28,376.78,34.61,31.9,86.33,0.09,0.1,1.1,13.67,9.1,120.99,26.48,NA,0,4.03,23.22,7.57,7.69,7.51,49.78,54.99,73.48,361.17,23.15,4.67,87.52,0.02,0.02,1.02,12.78,1.6,539.11,25.37,NA,0,5.17,32.87,5.91,5.98,6.21,84.46,87.93,109.92,383.59,10.43,3.36,74.83,0.01,0.01,1.01,11.51,1.15,621.12,39.9,NA,0,5.89,38.35
-2.29,-9.03,-138.3,0.01,0.01,0.01,21951.26,0.68,6724.53,NA,0.75,2.94,3.94,-2.29,74.61,-0.18,0.69,NA,0,0,0,-1.7,-7.43,NA,8.75,8.76,8.76,NA,NA,NA,NA,0.67,2.93,4.37,-1.7,77.13,4.94,0.98,NA,0,NA,0,1,3.84,9.66,NA,NA,NA,3543.48,0.12,NA,NA,0.66,2.55,3.86,1,74.11,9.79,0.98,NA,0,0,0
6.64,24.05,2.05,0.98,0.98,1.43,75.38,0,77.96,35.1,0.72,2.62,3.62,67.86,72.39,9.18,NA,NA,0,18.91,86.41,5.01,17.48,1.11,1.1,1.1,1.46,80.46,0,54.43,19.83,0.71,2.49,3.49,107.07,71.34,7.02,NA,NA,0,22.56,91.36,8.59,18.59,1.39,1.33,1.33,2,58.9,NA,28.81,19.69,0.54,1.16,2.16,147.91,53.8,15.96,NA,NA,0,22.48,88.7
0.07,1.79,0.04,0.01,0.46,0.96,211.23,88.74,165.82,100.58,0.96,23.04,24.04,15.06,95.84,2.67,0.49,7735,15.97,8.69,69.25,0.07,1.78,0.05,0.02,0.07,0.98,276.17,13,257.16,240.39,0.96,26.26,27.26,14.03,96.33,2.53,0.6,7920.4,1.52,10.59,71.45,0.25,7.34,0.24,0.02,0.06,0.92,354.54,14.32,336.54,292.44,0.97,28.83,29.83,12.27,96.65,2.53,0.29,NA,0,11.68,69.93
