"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63"
-6.11,84.62,-2.08,0.3,0.94,0.94,124.04,63.29,98.61,NA,1.07,-14.85,-13.85,175.39,107.22,-4.73,0.56,6080.26,0,61.85,101.01,2.81,-102,1.46,0.09,1.02,1.02,188.9,147.37,158.84,NA,1.03,-37.27,-36.27,108.34,102.76,7.41,0.79,NA,0,54.77,89.79,3.48,247.4,2.59,0.19,1.06,1.06,271.33,184.4,212.96,NA,0.99,70.07,71.07,82.5,98.59,10.34,1.11,NA,0,58.9,85.13
6.67,7.12,2.34,14.98,15.48,15.48,128.01,4.06,8.06,NA,0.06,0.07,1.07,79.39,6.37,104.71,NA,NA,0,25.58,85.96,31.01,35.64,10.95,5.39,7.7,7.7,128.56,38.07,16.52,NA,0.13,0.15,1.15,57.22,12.99,238.69,NA,NA,0,9.26,36.61,14.41,15.97,9.35,10.15,10.26,10.26,236,2.53,22.74,NA,0.1,0.11,1.11,36.98,9.74,147.92,NA,NA,0,14.63,37.16
3.3,16.97,2.02,0,0.68,1.06,222.66,81.55,120.06,46.3,0.81,4.14,5.14,47.57,80.54,6.3,1.08,6428.67,18.22,27.08,82.94,0.54,3.23,0.42,0,0.55,0.77,281.09,107.73,169.88,44.8,0.83,4.95,5.95,38.97,83.2,2.43,0.6,NA,10.25,29.67,90.14,0.14,0.84,0.1,0,0.7,0.87,275.14,141,175.22,34.93,0.83,5.05,6.05,44.73,83.48,14.25,0.68,NA,10.07,33.7,77.7
76.98,94.39,22.35,3.76,5.71,6.04,105.7,31.53,16.18,5.46,0.18,0.23,1.23,76.98,18.44,431.19,12.74,NA,0,0,0,66.48,95.55,15.62,2.06,3.41,3.42,85.51,32.31,24.03,0.34,0.3,0.44,1.44,66.48,30.42,224.19,26.6,NA,0,0,0,27.16,80.65,8.9,0.79,1.21,1.21,119.32,31.21,73.28,NA,0.66,1.97,2.97,27.16,66.33,49.19,1.41,NA,0,0,0
-50.89,-53.95,-122.17,16.26,17.57,17.57,873.87,64.46,49.11,NA,0.06,0.06,1.06,-50.89,5.68,-642.41,NA,NA,0,0,0,7.7,9.03,9.36,6.28,6.79,6.79,442.36,32.77,64.44,NA,0.15,0.17,1.17,8.89,14.73,52.27,NA,NA,0,1.06,3.53,46.93,50.41,53.84,13.84,14.51,14.51,417.58,19.22,28.46,NA,0.07,0.07,1.07,48.75,6.89,681.15,NA,NA,0,1.54,2.4
7.39,19.17,7.83,1.02,1.63,1.63,118.71,143.37,234.48,NA,0.61,1.59,2.59,7.81,61.45,12.03,NA,1608,0,0.45,4.23,43.36,67.6,16.39,2.78,2.79,2.79,137.59,0.24,48.79,NA,0.36,0.56,1.56,44.73,35.86,120.9,NA,NA,0,0.38,1.72,20.83,31.28,11.81,2.5,2.98,3,206.43,32.86,68.15,0.92,0.33,0.5,1.5,21.81,33.39,62.39,NA,NA,0,0.41,2.58
17.08,18.84,18.6,10.73,10.73,10.73,396.37,NA,36.53,NA,0.09,0.1,1.1,17.08,9.32,183.33,NA,NA,0,0,0,-19.91,-24.28,NA,5.55,5.55,5.55,NA,NA,NA,NA,0.18,0.22,1.22,-19.91,18.01,-110.52,NA,NA,0,NA,0,-10.98,-12.34,NA,9.1,9.1,9.1,NA,NA,NA,NA,0.11,0.12,1.12,-10.98,10.98,-100,NA,NA,0,NA,NA
27.48,73.34,8.23,0.17,0.91,0.97,108.96,49.62,55.76,4.56,0.63,1.67,2.67,130.92,62.53,88.71,0.98,16729.5,10.46,30.96,59.44,7.87,15.97,1.82,0.17,1.4,1.46,84.23,51.48,37.33,2.38,0.5,1.02,2.03,187.76,50.45,60.84,1.88,NA,5.26,30.06,59.33,14.79,29.93,4.71,0.33,1.49,1.49,115.84,65.18,46.93,0.2,0.49,1,2.02,141.15,49.41,56.25,1.9,NA,8.21,29.21,56.66
0.02,0.06,0.09,0.08,0.41,0.61,1541.77,280.69,868.81,174.45,0.65,1.98,3.02,5.09,66.85,4.36,0.51,16270.51,0,21.48,72.41,0.33,0.9,1.29,0.41,3.92,6.13,1443.92,260.28,75.46,166.66,0.62,1.72,2.76,5.31,62.48,5.22,1.37,9034.96,0,14.5,64.67,2.89,7.85,10.02,1.52,10,15.19,1262.76,213.19,26.08,135.49,0.62,1.69,2.72,7.91,62.12,9.99,1.38,NA,0,12.92,29.34
0.49,1.01,0.37,0.04,1.69,1.78,276.28,27.41,53.51,7.97,0.52,1.08,2.08,42.59,51.97,21.92,1.61,13978.31,27.29,31.96,77.07,-0.46,-0.85,-0.35,0.06,1.85,1.93,279.53,166.58,49.5,7.25,0.46,0.86,1.86,45.52,46.16,23.06,1.85,7957.48,25.5,25.23,55.27,1.58,2.75,1.2,0.1,1.94,2.04,275.71,21.27,45.94,9.03,0.42,0.74,1.74,49.33,42.41,27.35,2,NA,18.03,25.73,55.2
8.64,28.3,4.54,0.26,1,1,191.32,32.04,43.3,NA,0.55,1.81,3.28,58.13,69.48,31.72,0.84,23420,10.45,26.01,68.6,17.39,54.1,6.41,0.65,1.67,1.67,134.29,34.45,28.76,NA,0.31,0.97,3.11,87.88,31.19,197.06,0.69,NA,4.52,18.86,37.03,20.91,67.4,16.94,0.65,2.42,2.42,294.79,56,30.83,NA,0.56,1.81,3.22,49.61,56.04,46.07,1.05,NA,0.31,16.97,34.38
-6.83,-20.78,-3.3,0.3,0.87,1.03,175.6,63.41,112.13,19.17,0.67,2.04,3.04,18.28,67.13,4.25,1.02,24869,0,12.11,66.42,-5.05,-26.43,-2.75,0.03,1.01,1.09,198.04,150.92,154.29,11.34,0.81,4.23,5.23,14.14,80.88,6.21,1.41,NA,0,7.69,43.4,-2.85,-12.4,-1.13,0.27,1.07,1.23,144.73,81.88,102.56,16.16,0.77,3.35,4.35,29.99,77,6.62,2.19,NA,0,9.62,52.01
4.26,20.93,11,0.18,0.25,0.25,940.3,30.12,436.98,0,0.47,2.33,4.92,19.58,79.66,39.58,0.23,14698.25,0,39.59,49.57,5.97,22.84,13.03,0.08,0.45,0.45,794.5,135.36,359.74,NA,0.74,2.83,3.83,25.56,73.86,28.4,0.67,NA,0,42.75,52.84,2.95,9.52,4.22,0.13,0.3,0.3,520.4,35.8,222.28,NA,0.69,2.23,3.23,40.97,69.03,32.58,0.62,NA,0,54.36,67.8
7.64,77.39,16.3,0.3,0.37,0.48,776.57,29.43,425.75,45.96,0.9,9.13,10.13,14.01,90.13,13.35,0.6,24578.33,5.02,13.59,29.49,6.34,71.9,12.54,0.13,0.23,0.37,719.61,38.62,393.29,52.29,0.9,10.16,11.34,13.61,89.65,13.28,0.54,NA,0,10.28,23.28,8.51,79.01,18.73,0.28,0.34,0.45,800.56,28.45,456.75,51.24,0.89,8.28,9.28,14.99,89.22,14.83,0.57,NA,0,10.45,21.13
2.69,13.08,1.36,0.01,0.33,0.65,184.16,30.39,67.14,31.73,0.79,3.86,4.86,58.65,79.41,19.43,0.69,18587.8,36.79,28.31,74.71,0.2,1.02,0.11,0.01,0.23,0.66,209.11,23.99,87.08,51.62,0.81,4.22,5.22,56.38,80.85,12.44,0.64,NA,32.42,23.05,59.99,2.31,13.43,1.42,0.01,0.55,0.78,223.68,70.66,99.09,29.98,0.83,4.82,5.82,55.54,82.82,12.72,0.71,NA,32.77,23.15,58.95
1.7,11.11,1.39,0.34,0.48,0.88,233.3,33.69,247.51,101.11,0.85,5.53,6.53,1.7,84.68,10.16,0.58,NA,0,0,0,-17.05,834.33,-6.1,0.3,0.63,0.81,130.22,43.54,108.72,23.48,1.02,-49.92,-48.92,-17.05,102.04,-8.76,-0.12,NA,17.42,0,0,3.88,225.25,2.41,0.64,0.99,1.04,225.67,70.58,147.25,10.78,0.98,57.05,58.05,3.88,98.28,7.81,1.77,NA,26.04,0,0
14.05,29.81,40.08,0.99,1.82,1.82,1038.44,454.77,543.06,NA,0.53,1.12,2.12,14.05,52.88,26.57,NA,NA,0,0,0,40.83,75.97,586.87,0.42,1.69,1.69,5232.26,3037.27,2393.88,NA,0.46,0.86,1.86,40.83,46.26,99.25,2.44,NA,0,0,0,10.62,16.1,NA,2.05,2.48,2.48,NA,NA,NA,NA,0.34,0.52,1.52,10.62,34.01,51.78,4.2,NA,0,NA,0
13.56,31.87,23.58,0.66,0.87,0.88,632.9,75.01,358.78,2.86,0.57,1.35,2.35,18.33,57.45,30.39,0.86,27988.2,0,8.29,18.01,45.43,96.05,40.47,0.16,0.48,0.54,324.22,54.24,168.01,9.58,0.53,1.11,2.11,53.22,52.7,94.66,0.66,NA,0,5.01,7.77,36.36,96.19,45.16,0.58,0.67,0.68,452.09,25.97,277.24,2.17,0.62,1.65,2.65,42.23,62.2,62.36,0.66,NA,0,5.21,7.63
51.27,55.43,17.06,0.44,3.62,3.85,121.14,20.4,6.41,1.49,0.07,0.08,1.08,109.98,7.5,945.12,1.18,36114.64,0,19.54,39.51,37.36,42.16,15.48,0.55,2.03,2.11,150.87,20.58,13.89,1.14,11.38,12.84,1.13,93.49,11.38,460.5,1.12,9273.57,0,16.29,30.73,37.09,48.67,13.46,0.22,1.13,1.16,132.11,25.67,28.22,0.88,23.8,31.23,1.31,94.51,23.8,203.3,1.05,NA,0,14.66,33.9
13.3,20.03,10.01,0.17,2.34,2.34,274.16,187.91,86.48,0,0.34,0.51,1.51,27.53,33.62,45.07,2.7,32498.5,0,10.72,73.56,6.98,9.38,5.16,0.92,3.1,3.1,269.13,134.03,61.56,0,0.26,0.34,1.34,31.89,25.62,36.38,2.7,NA,0,15.08,59.89,0.03,0.04,NA,0.17,3.05,3.14,422.37,225.77,78.31,7.27,0.21,0.27,1.27,17.73,20.95,11.99,1.97,NA,0,15.55,62.5
2.9,-21.52,1.09,0.12,0.56,0.56,136.45,66.55,151.6,NA,1.13,-8.42,-7.42,168.61,113.48,22.16,-0.33,7855.89,0,62.12,85.31,22.3,186.81,8.59,0.1,0.75,0.75,140.23,74.42,113.78,NA,0.88,7.38,8.38,187.72,88.06,27.69,0.35,NA,0,46.18,63.54,15.21,140.93,6.21,0.1,0.82,0.82,148.59,92.57,130.05,NA,0.89,8.26,9.26,171.89,89.21,20.49,0.46,NA,0,46.47,64.31
0.02,0.03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.19,0.02,0,NA,0.91,NA,0,NA,NA,1.64,2.21,15.77,0.78,0.78,0.78,3496.01,0,887.8,0,0.26,0.35,1.35,1.64,25.68,6.39,0.93,NA,0,0,0,-1.29,-1.55,-7.43,1.32,1.53,1.53,2097.48,74.48,354.09,NA,0.17,0.21,1.21,-1.29,17.07,23,1.12,NA,0,0,0
-12.97,76.35,-10.9,0.18,0.19,0.76,306.14,2.37,350.29,201.53,116.28,-684.74,-5.89,3.47,116.28,-9.98,-1.45,NA,0,9.43,210.24,11.63,-519.82,7.95,0.27,0.3,0.9,248.92,6.1,241.01,146.57,98.52,-4404.17,-44.7,24.88,98.52,12.77,-0.18,NA,0,6.19,31.7,12.24,119.75,5.91,0.13,0.17,1,175.56,6.05,152.21,126.06,88.4,864.64,9.78,25.65,88.4,16.19,0.83,NA,0,4.44,29.52
1.54,3.6,1.3,0.07,1,1.1,308.16,152.09,101.26,16.6,0.57,1.34,2.34,22.21,57.34,10.64,1.13,15926,23.86,17.5,62.13,-0.37,-0.86,-0.33,0.24,1,1.07,317.8,130.59,119.63,12.85,56.43,129.5,2.3,9.82,56.43,5.92,1.09,2257.58,16.74,6.22,38.08,3.38,9.68,1.92,0.17,0.63,0.7,207.03,55.26,84.18,8.96,65.04,186.06,2.86,18.19,65.04,11.89,0.7,6102.29,23.55,5.96,38.97
-3.02,-5.87,-2.87,0.07,0.73,1.22,345.13,48.42,22.84,36.36,0.48,0.94,1.94,15.38,48.44,12.98,1.03,16079.55,35.14,17.45,86.55,-3.37,-6.54,-3.34,0.08,0.81,1.2,360.79,56.31,33.14,35.46,0.48,0.94,1.94,15.46,48.43,10.41,1.03,9929.99,32.9,12.95,58.28,-3.04,-5.85,-2.96,0.06,0.75,1.12,355.54,60.39,40.91,37.05,0.48,0.93,1.93,16.98,48.12,10.67,1,NA,29.81,13.79,55.85
-6.52,-6.59,-223.91,NA,NA,NA,3366.8,NA,NA,NA,0.01,0.01,1.01,-6.52,1.05,-618,NA,NA,0,0,0,33.36,43.13,NA,1.2,4.62,4.62,590.71,432.05,126.25,NA,0.23,0.29,1.29,33.36,22.64,147.35,NA,NA,0,0,0,7.03,8.48,2.7,6.19,6.42,6.48,139.71,4.92,21.32,1.32,0.17,0.21,1.21,50.79,17.12,41.05,NA,NA,0,11.34,48.88
-2.92,-7.9,-13.92,0.09,0.44,0.53,1737.29,74.96,218.79,21.15,0.63,1.71,2.71,0.83,63.11,2.95,0.94,23564.33,0,17.87,50.82,-2.34,-6.45,-9.78,0.13,0.92,1.01,1520.13,129.29,164.4,14.71,0.64,1.75,2.75,1.25,63.7,3.81,1,NA,0,10.68,32.24,-2.54,-6.84,-11.24,0.38,1.69,1.91,1608.57,83.14,63.41,13.74,0.63,1.69,2.69,0.68,62.79,3.64,1.04,NA,0,10.04,27.92
15.9,16.69,28.29,20.29,21.07,21.07,647.68,23.73,30.4,NA,0.05,0.05,1.05,15.9,4.75,334.96,NA,NA,0,0,0,14.77,17.97,15.01,4.86,5.61,5.61,369.88,49.24,65.18,NA,17.82,21.68,1.22,14.77,17.82,82.9,NA,NA,0,0,0,15.23,15.91,20.31,22.6,23.29,23.29,485.49,14.15,20.62,NA,4.29,4.49,1.04,15.23,4.29,354.55,NA,NA,0,0,0
2.76,6.96,1.24,0.06,0.67,2.08,163.86,33.24,37.75,77.96,0.55,1.4,2.53,37.39,60.4,13.68,2,14306.89,13.13,15.59,85.68,2.08,5.43,0.98,0.01,0.72,2.15,170.72,38.04,30.51,76.74,0.56,1.46,2.61,38,55.81,14.29,1.92,9914.08,13.7,12.4,62.05,1.85,3.36,0.77,0.04,0.9,2.53,152.83,35.46,24.58,67.89,0.42,0.77,1.82,43.77,42.25,20.4,2.22,NA,12.07,13.08,61.42
23.75,82.65,14.95,0.6,0.99,1.39,229.06,61.95,160.85,66.23,0.71,2.48,3.48,23.75,71.26,36.91,24.49,NA,0,0,0,37.55,93.15,13.73,0.65,1.2,1.58,133.11,29.41,52.71,19.75,0.6,1.48,2.48,37.55,59.69,75.02,1.63,NA,0,0,0,19.47,85.9,11.64,0.38,0.52,1.09,217.57,18.86,131.15,74.52,0.77,3.41,4.41,22.31,77.33,36.95,1.16,NA,0,1.7,7.9
17.47,58.78,4.13,0.16,1.42,1.42,86.15,75.42,59.88,0,0.7,2.36,3.36,17.47,70.28,24.86,NA,NA,0,0,0,24.36,53.25,4.51,0.62,1.8,1.8,67.45,42.43,36.15,NA,0.54,1.19,2.19,40.56,54.25,45.84,18.01,NA,0,3,32.19,-14.91,-32.76,-3.68,0.9,1.82,1.82,89.73,44.28,48.13,NA,0.54,1.2,2.2,17.55,54.47,-23.67,34.11,NA,0,8,120.36
38.41,85.44,11.59,0.45,2.08,2.08,109.79,80.26,49.26,0.03,0.55,1.22,2.22,236.92,55.04,81.12,8.26,NA,0,59.87,76.85,32.45,83.62,9.61,0.27,1.89,1.89,107.78,90.01,55.24,0.02,0.61,1.58,2.58,245.94,61.19,61.99,22.43,NA,0,63.21,80.46,48.5,93.84,21.99,1.03,2.27,2.27,164.99,88.4,71.27,NA,0.48,0.93,1.93,170.56,48.31,100.55,63.48,NA,0,55.32,66.04
0.74,1.41,0.38,-0.09,1.16,1.87,188.12,107.98,86.97,62.74,0.48,0.91,1.91,27.47,47.57,4.77,4.35,16909.78,0,13.82,93.42,0.32,0.55,0.15,0.11,1.38,2.12,176.08,91.19,71.72,53.39,0.42,0.73,1.73,29.51,42.2,4.06,4.9,10948.11,0,9.83,64.15,0.35,0.55,0.19,-0.19,1.46,2.42,195.09,113.34,68.7,66.21,0.37,0.58,1.58,29.73,36.83,5.81,4.87,NA,0,11.14,63.25
2.7,7.48,2.37,0.07,0.25,1.18,320.67,17.94,49.64,91.71,0.64,1.78,2.78,24.3,63.98,17.25,1.08,21658.56,27.35,19.03,58.62,2.95,9.38,2.7,0.04,0.33,1.02,333.63,32.3,64.71,75.01,0.69,2.18,3.18,21.2,68.6,14.68,1,NA,32.34,11.96,39.42,3.43,10.39,4.62,0.03,0.21,0.75,489.77,26.05,78.71,76.56,0.51,1.56,3.03,16.9,51.39,21.67,0.7,NA,25.94,12.97,40.28
49.17,92.5,13.67,0.54,2.18,2.31,101.23,70.59,43.03,5.79,0.47,0.88,1.88,60.52,46.84,104.96,NA,79841.33,0,3.16,15.06,71.97,96.24,28.2,1.3,3.35,3.96,142.61,72.73,35.44,21.6,0.25,0.34,1.34,80.97,25.22,285.37,NA,NA,0,2.52,8.21,36.79,95.48,21.43,0.34,1.21,1.37,212.04,109.63,128.52,20.65,0.61,1.6,2.6,42.36,61.46,61.12,2.46,NA,0,2.32,8.89
13.66,20.13,13.87,1.39,1.79,1.9,369.63,26.61,41.67,7.88,0.29,0.43,1.47,30.87,32.17,67.52,1.06,24387.88,7.05,17.48,41.57,4.73,6.77,6.04,1.31,1.68,1.99,464.88,35.16,93.09,28.77,0.3,0.43,1.43,24.3,30.09,37.34,1.18,NA,0,24.99,49.7,4.24,5.7,5.49,1.87,2.5,2.78,471.13,46.99,74.93,20.94,0.26,0.34,1.34,26.39,25.51,30.75,1.36,NA,0,28.67,68.53
4.91,46.51,7.43,7.89,10.57,11.77,550.81,59.88,22.32,27.01,0.89,8.47,9.47,18.36,89.45,12.86,1.84,29128.7,0,20.35,48.98,7.77,44.98,NA,7.16,9.06,9.91,562.62,61.12,32.15,27.28,82.72,478.76,5.79,21.77,82.72,14.11,2.19,NA,0,15.41,35.91,4.39,14.44,NA,3.4,6.03,7.11,379.72,50.49,19.2,20.84,69.57,228.65,3.29,25.53,69.57,16.64,1.48,NA,0,15.67,44.35
6.66,-193.64,2.01,11.79,22.76,26.53,110.02,34.15,3.12,11.93,1.03,-30.09,-29.09,17.8,103.44,10.27,-0.14,6587,0,3.37,60.42,11.27,133.12,3.35,3.89,11.19,12.86,108.18,42.84,5.87,9.82,0.92,10.81,11.81,28.56,91.53,19.04,0.29,NA,0,3.59,33,5.93,53.06,1.79,0.75,2.02,4.66,109.84,23.37,18.41,48.52,0.89,7.95,8.95,24.71,88.82,12.59,0.53,NA,0,4.24,41.6
14.89,42.56,6.36,0.75,1.2,1.2,155.46,45.04,99.94,NA,0.65,1.86,2.86,73.84,65,34.33,2.1,3441.16,0,25.18,67.25,37.37,54.87,NA,2.39,2.77,2.77,127.65,14.57,39.4,NA,0.32,0.47,1.47,117.52,31.89,137.61,8.38,NA,0.68,20.94,43.05,24.69,38.29,NA,1.88,2.25,2.25,215.01,27.26,75.59,NA,0.36,0.55,1.55,69.18,35.52,75.82,3.57,NA,-0.02,20.58,49.43
72.05,91.82,41.13,4.26,4.65,4.65,171.83,16.87,44.23,NA,0.22,0.27,1.27,72.05,21.52,334.78,NA,NA,0,0,0,25.57,27.56,45.96,12.49,13.86,13.86,654.24,64.31,46.67,NA,0.07,0.08,1.08,25.57,7.21,354.51,NA,NA,0,0,0,14.19,14.19,43.48,NA,NA,NA,1115.7,35.08,NA,NA,NA,NA,1,14.19,0,NA,NA,NA,0,0,0
9.55,13.57,3.14,1.56,1.95,3.42,119.55,13.64,34.52,51.6,0.3,0.42,1.42,44.42,29.6,32.27,NA,3719,0,11.45,62.52,-0.6,-0.9,-0.39,1.37,1.71,2.99,235.09,26.6,77.89,99.04,33.88,51.25,1.51,-0.6,33.88,-1.76,NA,NA,0,0,0,-6.91,-9.59,-5.32,2.03,2.34,3.65,280.15,23.53,76.01,98.93,27.89,38.68,1.39,-6.91,27.89,-24.79,NA,NA,0,0,0
10.24,31.73,6.92,0.53,0.81,1.39,245.93,40.86,145.61,86.13,0.68,2.1,3.1,39.86,67.71,31.6,2.44,16295,0,20.01,48.01,4.41,15.85,3.66,0.61,0.92,1.32,302.21,65.72,210.29,84.33,0.72,2.59,3.59,37.65,72.15,21.44,4.09,NA,0,27.6,62.54,-16.12,-175.18,-18.57,0.43,0.68,1.09,419.25,86.33,347.1,144.1,0.91,9.86,10.86,20.89,90.8,-8.96,1.74,NA,0,42.63,105.07
3.93,7.05,1.59,1.96,2.03,2.03,95.76,4.09,64.28,NA,0.44,0.79,1.79,3.93,44.19,8.9,NA,NA,0,0,0,30.55,37.04,6,1.13,1.13,1.13,71.46,NA,12.39,NA,17.53,21.26,1.21,30.55,17.53,182.1,1.03,NA,0,0,0,19.43,25.99,6.42,1.55,2.25,2.27,120.3,20.88,30.03,0.69,25.24,33.76,1.34,19.43,25.24,120.84,1.75,NA,0,0,0
36.62,44.13,23.55,3.31,4.2,4.21,234.14,35.37,39.4,0.03,0.17,0.21,1.21,71.13,17.03,366.07,3.09,273,0,15.15,20.99,42.41,57.47,31.64,2.09,3.48,3.48,271.59,97.99,70.31,NA,0.26,0.36,1.36,69.37,26.2,201.59,9.52,NA,0,13.79,19.91,52.76,56.6,NA,11.18,13.4,13.4,197.54,5.48,12.96,NA,0.07,0.07,1.07,131.95,6.79,777.37,9.34,NA,0,30.16,37.81
22.55,29.78,12.55,2.23,3.49,3.51,202.5,58.49,46.14,0.69,0.24,0.32,1.32,54.19,24.27,128.4,4.12,57320.75,0,17.6,45.89,10,13.62,6.25,2.46,3.65,3.66,227.46,65.86,55.25,0.7,0.27,0.36,1.36,51.53,26.59,62.87,7.34,NA,0,25.95,67.19,12.71,17.37,7.27,3.02,3.82,3.83,208.19,41.39,51.36,0.65,0.27,0.37,1.37,63.84,26.84,68.72,16.69,NA,0,29.25,61.46
17.91,26.27,15.46,0.36,1.02,1.21,314.3,63.94,96.89,18.78,0.32,0.47,1.47,39.69,31.83,84.96,1.1,32267.77,0,18.81,39.7,23.25,35.68,17.83,0.5,1.18,1.45,279.18,63.83,94.42,25.6,0.35,0.53,1.53,43.61,34.85,88.31,1.29,8485.07,0,11.24,25.28,29.66,42.49,20.14,0.25,1.5,1.77,247.21,74.62,59.79,16.37,0.3,0.43,1.43,51.36,30.21,114.75,1.33,NA,0,10.52,23.52
-2.19,-2.29,-2.44,3.96,17.09,21.27,406.32,175.96,14.91,63.3,0.04,0.05,1.05,6.81,4.43,-6.01,4.58,18710.23,0,10.05,84.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-7.63,-52.26,-9.73,0.01,0.28,0.64,464.35,105.91,297.28,142.41,0.85,5.85,6.85,5.53,85.41,12.29,0.32,25101.97,19.88,16.79,49.9,-0.48,-2.71,-0.55,0.04,0.51,0.94,412.15,89.95,154.52,95.19,0.82,4.61,5.61,16.7,82.12,11.11,0.92,9683.65,16.31,14.04,117.95,21.84,58.8,16.15,0.02,0.79,1.31,269.17,88.75,69.95,60.46,0.63,1.69,2.69,40.72,62.77,42.96,1.28,NA,17.36,10.07,26.65
10.93,21.33,4.98,0.03,1.1,1.6,165.95,72.59,53.43,34.17,0.49,0.95,1.95,20.08,48.75,28.07,1.66,69293.61,8.74,4.17,33.35,9.53,16.05,4.35,0.05,1.47,2.04,166.25,78.39,41.38,31.96,40.14,67.6,1.68,19.28,40.14,30.26,1.97,16722.31,8.5,3.32,28.71,7.24,14.43,3.99,0.04,1.23,1.68,200.44,106.04,66.71,39.57,47.73,95.14,1.99,14.68,47.73,19.57,2.08,NA,11.06,3.06,29.07
8.43,13.73,16.19,0.93,1.47,2.04,699,144.53,254.82,152.24,0.39,0.63,1.63,13.66,38.56,22.62,2.85,23980.2,1.61,10.04,36.39,1.24,2.13,2.63,1.68,2.17,2.84,770.75,99.62,208.77,139.48,0.41,0.71,1.71,6.01,41.26,10.65,3.25,NA,0,7.2,33.22,1.28,1.89,3.48,1.89,2.55,3.65,990.61,132.16,203.03,222.9,0.32,0.48,1.48,6.45,32.27,7.62,3.25,NA,0,9.68,37.53
12.93,47.51,3.38,0.13,0.55,1.05,95.09,25.07,58.42,30.85,0.73,2.67,3.67,51.67,72.77,35.66,1.08,23678.5,3.29,10.12,55.07,21.39,61.1,5.68,0.01,0.66,1.15,96.73,28.89,41.37,21.97,65,185.72,2.86,58.42,65,49.91,1.14,NA,18.14,7.14,35.59,6.12,39.65,1.89,0,0.62,0.77,112.52,44.5,60.56,10.66,84.57,547.96,6.48,35.4,84.57,17.57,0.7,NA,28.48,6.43,44.49
9.02,13.25,2.9,254.91,1850.73,1850.73,117.12,0,0.04,0,0.32,0.47,1.47,9.02,31.91,58.51,2.35,NA,0,0,0,7.14,17.23,1.23,1.3,2.27,2.27,62.83,22.09,22.75,NA,0.59,1.41,2.41,14.18,58.57,12.19,2.46,NA,0,1.22,36.79,10.1,30.57,2.11,0.74,1.02,1.02,75.97,14.07,50.32,NA,0.67,2.03,3.03,10.1,66.97,15.08,1.05,NA,0,0,0
17.11,31.31,8.82,0.68,1.34,1.34,187.51,52.89,65.14,0.29,0.45,0.83,1.83,22.63,45.34,38.88,1.35,59078.89,9.21,2.84,18.7,23.59,42.33,15.25,0.42,1.35,1.37,235.38,93.9,80.02,2.06,0.44,0.79,1.79,27.98,44.27,57.11,1.39,NA,9.22,2.06,8.45,8.58,13.52,8.5,0.25,0.84,1.02,360.98,73.99,36.52,23.6,0.37,0.58,1.58,14.92,36.59,32.96,1.01,NA,25.32,4.41,20.02
-3.45,-4.14,-7.11,6.97,6.97,6.97,743.79,NA,106.46,NA,0.17,0.2,1.2,-3.45,16.78,-20.56,NA,NA,0,0,0,-105.2,-2033.78,-154.65,0.46,0.46,1.05,535.11,0.49,501.86,297.59,0.95,18.33,19.33,-80.02,94.83,-110.93,NA,NA,0,37.01,-43.44,-101.16,101.58,-282.18,0.11,0.12,0.5,1015.35,20.04,1295.69,756.08,2,-2,-1,-44.39,199.59,-50.68,NA,NA,70.57,158.35,-151.88
2.75,7.23,3.67,1.21,1.39,1.56,484.51,52.25,280.74,48.69,0.62,1.62,2.62,40.66,61.89,9.53,4.86,22163.94,0,50.45,84.71,5.05,12.68,5.3,1.23,1.46,1.59,382.16,47.76,213.92,27.45,0.6,1.51,2.51,45.09,60.04,12.33,3.98,NA,0,30.6,60.18,6.58,15.54,7.78,1.04,1.53,1.7,430.4,115.17,231.55,37.45,0.57,1.35,2.36,43,57.08,15.1,5.56,NA,0,31.21,56.83
16.21,69.6,19.12,3.75,6.02,13.35,429.29,63.34,30.32,225.28,0.77,3.29,4.29,30.89,76.7,23.01,21.43,26401.25,0,17.31,40.3,10.93,32.04,15.07,8.07,12.75,29.87,501.78,71.4,16.14,276.21,0.66,1.93,2.93,26.73,65.87,18.77,33.57,NA,0,21.77,49.94,8.01,20.32,11.91,0.98,4.67,14.63,541.21,107.64,29.61,294.93,0.61,1.54,2.54,24.75,60.58,16.93,4.93,NA,0,24.89,55.71
6.95,15.59,4.9,0.36,1.91,1.91,256.52,150.78,97.05,0.03,0.55,1.25,2.25,59.89,55.46,28.47,2.28,38028.57,0,37.31,71.61,5.7,11.14,NA,0.38,2.15,2.15,224.84,142.08,80.12,0.04,0.49,0.96,1.96,66.5,48.87,28.98,2.86,NA,0,25.61,51.28,7.9,13.62,NA,0.54,2.38,2.38,228.1,99.76,65.11,0.02,0.42,0.72,1.72,66.35,42.01,35.98,2.28,NA,0.01,25.1,51.11
